locusId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
PP_0021,0.000554009037050852,-0.0010483087864160872,0.0006599712786706482,0.006176901288498547,-0.003922359851394932,-0.001412100969492084,0.0004744823549181768,0.0019904519404150608,0.00121154759933816,-0.006117914452739515,0.00382469722400009,0.0002874580872462312,0.005897367053034217,-0.004664168534453665,-0.0023101196892079704,0.0038097612150232636,-0.0005459862313741064,-0.0065202202905578896,0.0006862546525630852,0.0013727078340672668
PP_0022,0.006892132120886781,-0.0036610349260867863,0.009665153016338914,0.017855201835605506,0.021184874376557267,0.002861976080451507,0.020079528721433287,0.007129732648265605,0.017240144803194354,-0.014924041215864237,-0.019185742875791476,0.005736662272602726,0.0037806265298351697,-0.01196042180120147,-0.014063645814261219,0.015091681325007796,0.0007276392960835408,0.0007855877390971999,-0.0021717590141438073,-0.012646966678342031
PP_0024,0.0009866184557255435,-0.0015259235218421817,0.004534013930043056,0.004356734687241612,-0.002118329724051732,-0.0012434624086276568,-0.0009553509376867078,0.0006964569926160414,0.004443657729082293,0.00045445608357307695,0.0005260999831123129,-0.002140312873163543,0.005703751488620285,-0.0030144613470027616,-0.00029160364559333295,0.0021689266885469975,-0.0012085123512045797,-0.0030024620030590855,0.0005429591715430449,0.0002984399504821128
PP_0025,-0.01464005353500862,-0.006164383021588993,0.02152317750353582,0.018710364798576722,-0.01847603564307067,-0.006156849339962942,-0.014286912555585885,0.009617108023293786,0.02770424289653073,-0.011731659458753945,-0.010815072369068262,-0.027637249017183382,0.009165414147734089,0.02867830298923256,-0.0005722752536903545,0.002676165388768191,-0.0021426486080173414,-0.003556859413228636,-0.008510531150791128,0.022194953863438838
PP_0026,-7.014397389756962e-07,-0.0027498175506031185,0.005307674938452753,0.000688762529973896,-0.004380107819808735,-0.0005547252349350892,-0.001834799641370549,0.0007814637125374448,0.004505606128720458,-9.895856097307039e-05,0.0016027219451038822,-0.0011494656994938668,0.001862083339765363,0.0009250357171130718,-0.0007010656351866876,0.002161517284229851,0.0003284903679753433,-0.0016777623232111358,-0.0009014748295158611,-0.003043706228325817
PP_0027,-0.006809473644977174,-0.0036793236380931772,0.00479096454131335,0.0027877099437441295,0.0015275133928898655,0.0003049354381407218,-0.0008839609714360043,0.0010775535207186717,-0.001517795166559109,0.0007239419613385879,-0.00413111060993892,0.0029294119238096727,0.005158534925400696,-0.002145553396403724,-0.0013943955555776478,0.000599932820363238,-0.0028250373353354247,-0.005198350148634614,4.169486050934181e-05,-0.0020755389452585056
PP_0028,0.0009208850300809116,0.0007879547125121958,0.0033145665052272343,0.0003513449374512191,-0.002927225580861192,-0.0026270932325855056,0.001570220123273473,-0.0010893521228315794,0.001010259691427648,0.0012812300776264508,0.0005931117146012781,0.0013706077202794967,0.004463878222537445,0.0006696080559247851,0.0007894434843670281,0.001862809587245758,0.000770992372233685,-0.0027833484729293543,0.0014608646479344328,-0.002645035099088773
PP_0029,5.165372520864375e-05,-0.0013603478823884085,0.0025080476143510013,0.0021238380214579074,-0.004379201846226163,-0.0027303654626388727,7.779664098257638e-05,0.007668700089882178,-0.0005044270507630081,-0.003346126315697063,-0.003390551194873582,0.0017582162174297083,0.0014390040203752885,0.00077027703790533,-0.00463172472322025,0.003966204811654125,-0.0015071388598588789,-0.0015228012624314406,0.0007153167074378078,0.0012184957839714873
PP_0030,0.0009795957189816119,-0.0019217540307193259,0.0008834636330998025,0.0036251672481596125,-0.0018971471186387007,-0.001780808842781482,0.0007983763246419557,0.00293396244134938,0.0012020930252011034,0.0007882355335403522,-0.0015679064081253883,0.001381252075414296,0.0009168278100196155,-0.0017838998709127176,-0.0013313187532687622,0.003986283813433916,0.0017304751326576464,-0.005105255062006908,0.0008653267032367744,-0.0023940990253475914
PP_0031,-0.003789701571191998,-0.0018052834145832306,0.00488873153671623,-0.0037632041036194767,-0.008285342095979456,-0.0009516739652768318,0.0009793765213949744,-0.0001975968156325045,0.0004779890082335411,0.0014594131831998029,-0.003632103699353803,-0.0018799010013949675,0.004490278736756684,0.009085131333953878,-0.005419227678022283,-0.002616824838110727,-0.0017827041729353422,-0.0026485927852516454,0.0026195809626751144,-0.0008858310679964566
PP_0033,0.0017162859073451536,0.0009915128287829192,0.0003141593361570529,0.004359801292667467,-0.003885843846669166,-0.001981481304009369,0.0003688787703257452,0.0015320467154632408,0.0017115635527879187,-0.0010635380284555792,0.002582491237857533,0.0007965998230541129,0.004821297233530564,-0.0016353953958296327,-0.0014012501457223913,0.004434054606687105,0.0007160667641110702,-0.008105117225023198,0.0004713060622365014,-0.0018805275792850133
PP_0034,-0.007058039917001382,0.0036959611349996493,-0.0004357327106512661,0.002309003459491211,-0.0053346032121727276,-0.0013053545910453154,-0.0004954474526955839,6.521320725430276e-05,-0.006372094066311219,-0.0017962995262056118,0.005664739680266056,0.0014755728710354275,0.00399413269255244,-0.005490763439608832,-0.0031558515812592784,0.0029269288503502243,0.0021157619034235693,-0.013233993007968734,0.0016022919426267272,0.005206521587431785
PP_0035,-0.014620485599930056,-0.007632825898130559,0.008400937623684449,0.00784969437039874,0.0014313403491770695,-0.0061431525254075706,-0.0018010548482735576,0.0003253205289210559,0.0069587169826555665,-0.0062485470255702735,-0.015669026954753612,0.013792810065297603,-0.006767092489398938,0.009480406870989897,-0.01314870535208132,-0.01487487578535916,0.015321079473988421,-0.006529358909154768,-0.000436061530416403,-0.004458805692487676
PP_0036,-0.0006551168208194051,0.00017502259391938215,-0.002343494038588867,-0.0015102330139728196,0.0011391006968044294,-0.0015633700872440585,0.0021300771248771028,0.0016839837553268514,0.000546323294664508,-0.0015330372824393734,0.0012594652289251874,-0.005036965142728979,0.00021494131244267887,-0.00695871811018688,-0.00013641033150768567,0.0027124869871123602,0.005321211017048327,-0.00044667974767053113,8.930292890462479e-05,0.0008766214234473476
PP_0037,0.001958420190725699,0.0018403730963643555,-0.003210503843476775,0.0022166986536635703,-0.0017994445694972014,-0.002123039766286632,0.000667550785905758,-0.0005294799228131515,0.0002441737627884735,-0.002579240158933413,0.0035740389960805825,-0.002304554630786063,0.002814013752397879,-0.005249459484415641,0.0009805807473190307,0.004012511346711453,0.0014604631425592098,-0.0048663221078998516,0.0009347893602263019,0.0008579929481156868
PP_0039,0.0013373048268007111,-0.0005100002861442977,0.0016189713615130522,0.004777516135728332,-0.0059717190381953006,-0.000877586859160369,-0.00041432590438744097,-0.003287348981513209,0.004160675097100351,-0.0008157078757453529,0.003883669832777193,-0.002025511397439171,0.0013556063152557534,-0.0019899416444987016,0.004539956248634024,0.0023169940039587207,0.001318077644897536,-0.007162384164805248,-0.003253291436878969,-0.0004516848676123239
PP_0040,-0.012224708238757159,-0.0005234330576177052,-0.01343954247014494,-0.0029027670366066943,-0.00837152654036971,0.0024921043175578344,0.003059555177089555,-0.008991318530339154,0.0004480611004786906,0.0033066079860628616,0.007507384723860161,0.01760791909846614,0.009185108564046715,-0.016880262492717815,-0.005097524235584259,0.003042558442296207,0.0097133875003025,-0.032360460698105394,-0.0006015071062105271,-0.0004053463727696354
PP_0041,0.0006562139095630566,0.0009636021484243961,0.002406179033479815,0.0004892022581813627,-0.004235933216732669,-0.00020747595096133977,0.0008098716338665007,-0.0006424682404965144,0.003654609728788569,0.0018513675142176394,-0.00012123264678407055,-0.0017110295284695203,0.0017326406380823295,-0.0005256591450745718,-0.003723790715543634,0.001143725049726979,0.0015530371231934216,-0.004395041853814749,-0.0005346058132727573,-0.002722708886412971
PP_0042,0.0027356263180416352,0.003868435476202916,-0.007234473703166603,0.016615268148116247,-0.0020966435768259638,0.0008259987134719393,0.0008325909055817537,-0.004850226615373344,0.0006788892247234501,-0.006070452410136499,-0.007833753281999414,-0.006605340043934924,0.0030740694722953483,-0.006052852743226826,0.0038771162486903672,0.0007500422133139731,-0.005901205172820947,-0.0019449012771062288,0.0038024505120901686,0.0005796238641196841
PP_0043,-0.00010132320466378823,-0.002025686969717709,0.0008901022125535114,0.004311774211669708,-0.0006329198362970534,-0.00044740363653893026,-0.0003182670482255991,-0.0020360831238452133,-0.002215023482895866,0.0006096020857681172,0.0010921542808964002,-0.00221457096369302,0.0020370854196023963,-0.003362788569650674,-0.002938005381289645,0.0008413745132089731,-0.0007644716652262206,-0.00033484762559805024,0.0009517672555117632,-0.0020755254008123394
PP_0044,0.005233144627067141,-0.0048879121630704125,-0.0006991813465166324,-0.0027280178609385276,-0.0015345669255892507,-0.0024403224963915437,0.0017088191159227043,0.0016315350110046984,0.0030984077990921385,-4.499980294024482e-05,7.077757917121034e-05,-0.001564796474219321,-5.649537063423631e-05,-0.002271092192936711,-0.0004083278694265161,0.0033267685861262043,0.0004418926653082912,-0.005627981885273547,0.0011082223082232113,-0.002774513807871345
PP_0045,0.001981160437231188,9.401860668086636e-05,0.0002424069212585094,0.003824917107725256,-0.0027512848164269912,-0.0005430950624041828,-0.0005420941241724489,0.0016324559505723993,0.0006824223634764261,-0.003287863494986874,7.302660310214303e-05,0.0011755616555753532,0.0062060932785567005,0.002148683257429053,-0.005472032516376715,0.004537333014752401,-0.0027953260478673953,-0.0035771579593264456,0.00042366368514976994,-0.0040382246497174205
PP_0046,-0.0034752907098001755,-0.004715808916956868,-0.007823062148932166,5.843252150965016e-05,0.004098118465595661,-0.0007024091118855231,-0.005349830473122018,-0.001289036331641519,-0.004729501849739201,0.0014870912513367835,-5.7548682071295716e-05,0.00761106486639618,0.000869417732071675,-0.007899622479187025,-0.007927472610879942,0.0001386908268374084,0.0026706182613717394,-0.007538402651652091,0.0006543739749063538,-0.0012105253769309693
PP_0047,0.0019171424883871833,-0.007362273931826296,0.010139505413782324,-0.007786889883725208,-0.0008401183126308797,-0.0037471263773285685,-0.001649515275705104,0.0017361024979943246,0.0027311233299043653,-0.004354168401521159,-0.008382984284283801,0.0025319217940054824,0.0028981076488542755,0.0038787490478356945,-0.008011816910524905,0.0007434564392854954,0.005800589396793605,-0.006165514718007025,-0.000498043740823925,0.003039126690379292
PP_0048,-0.022187760599530437,0.003889113824460482,0.0003697014334305334,0.011381452126701195,-0.019751886437126505,-0.0020790976883752403,-0.0019458988811996744,-0.0048360661571810945,0.0103451634681215,-0.008023680006022013,-0.0014637906234102004,-0.00842768826992945,0.01903482203272369,-0.0034958649283867434,-0.009757358493400684,0.017840425024233376,-0.0039020922659963814,-0.02205070431722369,0.0033056894275694123,0.014078836629543942
PP_0049,-0.0002284712696463534,-0.0018870974951999738,0.0015227472418196022,0.001499572555988148,-0.003652167690019566,0.00043429475946784793,0.004127184471496404,0.0004641427244093242,-0.0008355769048076832,0.0011206008213054128,0.001690751105208201,-0.00249099407942775,0.002986162667973086,-0.0003803077856512887,-0.0061665832100314425,0.004794773163689169,-0.00010901092390917519,-0.006119984230044187,-0.0009632629343903082,-0.002278331101138696
PP_0050,-0.004162537613670905,0.00737823776941941,-8.944661990501385e-05,-0.009312309691433122,-0.004433854976499227,-0.005339458873881432,0.0003136469425581629,0.001571903243069231,-0.00046285959061021,0.0010558589814924938,0.0018127994951347463,0.0036526564635487673,0.0022854235497427908,0.00019689758416188837,0.0008399962437640672,0.0002567211690659791,0.007146978079824925,-0.005851514715426351,0.0040747610965270915,0.002783712536281846
PP_0051,0.0014209302496552944,0.0084437193038363,-0.006316051083947147,-0.0041490885419933335,-0.008450736666595925,-0.0008316133125788654,-0.0013879523521961102,0.0023931775634568257,0.00020972260511157158,0.0006873083648224411,0.003057197187017312,-0.000634559781932399,0.0030067489865337237,-0.004628586532419356,0.0005085518000086846,0.00756492923938713,0.0007892852376697073,-0.0026749375760469233,-0.00016283032734793173,-0.006042695648502315
PP_0052,0.00399396757201263,0.0031186070085207087,-0.00907215050346598,-0.005257687204074733,-0.006474184169711383,-0.005101544636158594,-0.0059979636238048865,-0.0016625367579907336,-0.0010111993384533332,-0.004169757822995224,0.005784277194828601,0.003780686903999377,0.0003636397949328882,0.0021643265966827894,0.004847232128299248,-0.0006507793703861481,0.003768947841185925,-0.006418415464038303,-0.0017268558201796163,-0.001652355765943181
PP_0053,0.0010019675815104748,-0.0028279108087958427,-0.00042997930154871795,-0.0035072370032417093,0.0002682193889411146,-0.0011876186568932372,0.000985358857467166,-0.003895093399836504,0.0002790215323651421,-0.0013457239434924635,-0.00045493649606522603,0.002316146011884171,0.0008719901306382536,9.621299199927372e-05,-0.0015008842413292485,0.00037333429202999693,-0.0014440714040888994,-0.004683787570841646,-0.0005853559890628969,-0.001482813790133466
PP_0054,0.0001056887893027405,0.0011904499045018277,-0.00042802553937493454,0.00798231229837541,0.000958551014677523,-0.002500379386368376,-0.0007560139019636273,-0.0015554161325231266,-0.004318832931962065,-0.0009463915541960872,-0.002131737748441325,0.008084554753759928,-0.001967760976130212,0.008069668767875399,-0.003892038514250765,0.002360620995134637,-0.00296438483578403,-0.0001649596722964816,0.000544306834413591,-0.005321319418499192
PP_0055,-0.0015659652762782734,0.00024265285312276134,0.002914216765427222,0.002408816073873302,-0.009390102024851679,-0.0013056300878118916,0.0012673948248386774,-0.0008500018008466252,-0.005117381187491797,-0.0014584274462479568,0.004082725490068388,0.005509872619326628,0.002802584750604805,-0.0012878576622104912,-0.00242125312473285,0.0060518084087344635,0.0010320086005984163,-0.003388622855968028,-0.00025708229634569007,0.0001914937074867684
PP_0056,-0.005888222652553009,-0.008501007516626356,0.0007576424098366677,-0.0011516111552357078,-0.002017651559935563,0.0017347991365481053,-0.0020527734048975256,0.0029069043867408794,-0.007259271534800662,0.0016183969600132595,0.00239570299498189,-0.0037540742626888317,0.004924787106631281,-0.0020999988517219786,-0.006787940748969094,0.0007780035941757093,-0.0039762126786605555,0.0032950556684879545,-0.004825628839528761,0.003228100001769226
PP_0057,-0.00550272095952822,-0.005163964368768576,0.0028272184176731247,-0.004653900346635201,-0.00585614751083355,0.0028590258585180685,0.00011241094940279068,0.0053676206884562564,-0.007693604440177065,-0.0013971546964991633,0.0036744132411453785,-0.004648778897957951,0.006884983644337947,-0.003808882532928788,-0.006240319113656728,0.004972694541573608,-0.0009314176374022927,-0.0010629633006425596,-0.002457114114045839,-0.0018105914517449568
PP_0058,-0.028538162321937954,-0.010400211179952233,0.029210895784868397,-0.019673184006473287,0.0008003192165024336,-0.0015765154833372113,0.004753945714276622,0.008859786239674877,0.030237048149295703,0.03531431977685976,0.012282492817009267,-0.012121830232345629,0.005825678754454381,-0.005727513201134732,-0.008732427210236461,0.00479487316866421,0.011848887446410527,-0.01618022011957943,-0.0050983737543600525,0.006195584489562154
PP_0062,-0.013114692343208105,-0.0075432607355090655,0.020345234861353485,0.00995645063317429,0.002786511378234442,0.0018204219775700163,-0.016404616230350815,-0.00535828787302656,-0.0033275155200296045,0.006871408717826354,-0.015339942100974084,-0.01202599286046459,-0.0010326949871448602,0.005181655421682862,0.0034372849697411074,-0.013798406995293038,-0.00043754326710335466,0.0008110202509246992,-0.00425354684110218,0.0003491650270131647
PP_0063,-0.019498319608553905,-0.001110142357914322,0.010884127099362177,0.08479339868141739,0.010124034763296959,-0.00118723468991315,0.011513242271582527,-0.010827793383009397,0.03367858654110109,0.01338404148629738,-0.015454009672421973,0.00762350052463289,-0.021843522016243396,-0.01374270900352631,0.00948541935866174,-0.0520203932900945,0.011078626541784584,-0.028481135677735154,-0.012435991888271174,0.01811763131432677
PP_0064,0.006743042563227469,-0.006342762723344211,0.013758646015238832,0.0012483078277402803,-0.004492695949481989,0.0023230977305706045,-0.00426477112523693,0.005027483204220298,0.0011379107677549313,-0.00471589588615833,0.007963238292827779,-0.011067010508337798,0.00873539317083309,-0.005738086171847935,-0.0018090036480975724,0.006753354026302791,-0.0063603384763720305,-0.011299942203186858,-7.96862486431652e-05,0.0035670167034565826
PP_0065,0.02246181281245407,0.034982954819441615,0.008519894891184338,0.03086321193365742,0.025588760962042677,0.002767451040413514,-0.014058496595181304,-0.05654683414358453,0.0006601861883017549,0.012837294360048155,-0.08450903914107952,0.025259362203910996,0.0008589414394357015,0.01110751206395636,-0.015540456468264973,-0.07135252141401316,0.004123578408302539,0.025869508383851474,-0.016492728309106787,-0.007146895285827394
PP_0066,-0.007309777942972501,-0.0041807899709389714,0.014619941182960085,-0.01174384664690753,-0.00520389993024089,0.007030496801735462,-0.006288654879088645,0.002817780842131364,-0.016882793205479946,0.0025524650309473396,-0.0010855319157484036,-0.0010113446439757442,0.005392979447716417,0.03796187546251168,-0.00729635369063467,0.0020470431283073787,-0.0023241797292041042,0.003880508872179628,0.0016969081849459258,-0.0012003925238608733
PP_0069,-0.008856322822164513,0.0014047871286979971,0.0015603269377267959,-0.001127796082480108,-0.0027093507396193464,0.003865530648536184,-0.007017351754679059,-0.006621873565989741,-0.0024490336897256483,-0.00092342402715433,0.0021123993991518162,-0.00020474690097506556,0.007689145575111324,0.0052124117277826945,-0.003017795388553375,0.00513966269110868,-0.0032880854892722447,0.00042089456816924543,-0.00414167582137843,-0.009236412113883048
PP_0071,-0.004377221923735031,-0.0012319635148057928,0.005940589178361144,-0.003387728216093633,-0.003966386065351093,0.0008912490405784118,2.4955606489128596e-05,0.0011407394769611745,-0.0030170633237262723,-0.0032354849415261633,-0.00042396502881175067,-0.0003184716786096878,0.0026405935300417597,0.000517032131233955,-0.005090491756177434,0.0024073743168817794,-0.0008323601274644665,-0.003906788905757683,0.0021790428988451415,-0.002460761636272101
PP_0072,0.0022191569629533723,0.0012626116327170004,-0.00168872908911278,-0.0006119366873738644,-0.003952788030360697,-0.0008904854406997867,-0.0019952421682685466,0.001597411498414556,-0.00045938564086142505,0.002174531603307351,0.0012100298422265863,-0.0014878864578790033,-0.0002965089521876194,-3.696635623583357e-05,-0.0037596221459815973,0.0014963491008644857,-0.0015264168191156762,-0.0028334689257701715,-0.0003770292831565391,-0.004490269801928643
PP_0075,-0.004311344638281994,0.0010482015343000074,0.0022642670624931772,-0.0032615186713389776,-0.003016481676083026,-0.0017711181564548113,0.00036155995188091,0.003674445605367252,-0.009511764957279052,0.002618201925790701,0.0005005683742753592,0.00212050580354325,0.0023032709194688414,0.002503245616463923,-0.005853442915002335,0.0016919620595299517,0.0017784424170343034,-0.003781838606289378,0.0037205953121630646,-0.0007329592050738335
PP_0076,0.006754233257308546,0.004028123430370445,-0.003340034408061361,-0.004894098539096234,-0.003469577628925868,-0.0008651908895953324,-0.005075532365842817,0.001508801187743255,0.005176070449875889,0.001002488223403623,-0.00571774456537146,0.0014652783418014404,0.001158582148949796,0.001588313469315201,-0.004139310673757247,0.00024883836403458604,-0.004539485807413458,-0.00021332669082406786,0.0021346340965420958,-0.007224853097164384
PP_0077,-0.0006878724186259532,0.0005004831424658525,-0.0040500065027767465,-0.0026207929045609186,-0.003592383261896515,-0.0006752814845759188,-0.0012119371913110405,0.00016058783707768642,-0.000494410813255713,0.002126434088681243,-0.0026618870135032995,-0.0031384000316856103,0.0014186902863597673,-0.0003867525743678714,-0.003525555055510256,0.004237063828831898,0.0005310351534189683,-0.00012911809716915101,-0.000844904189982271,-0.004660949740425876
PP_0079,-0.002864615017303781,-0.000765324627902015,-0.003444919619748479,-0.001874221782597966,-0.0019448408065080363,-0.00025684907169159425,-0.0014921030142320754,0.0031443669733474465,-0.00036216909057308703,0.0003779847830616398,0.00435987705193396,0.0002677998179722863,0.00030339733489434274,-0.0037790959730136017,-0.0049516759463859705,0.0038470687617883146,-0.001088167299997674,-0.0010264488396911657,-0.002947727150478902,-0.0007234185890966521
PP_0080,-0.010768489076874848,0.0022972915029932555,-0.004347510211183158,0.0015846953051567266,-0.0016961559864264422,0.0018133637678407091,0.0025737067649485978,0.0022934374813728,-0.006893295235822271,0.0025694144624945165,0.0037890103098874345,-0.0026457588234660777,0.00554282257507423,0.004760715317221091,-0.002513538261495614,0.0002671307535395821,-0.002290318540624165,-0.010306146945757195,-0.002081062416836402,0.0009320110818730748
PP_0081,0.0055194646857302234,0.0028070853536829136,-0.0029330620655233113,0.008109867395963168,0.002154521825832401,-0.003678486453900961,0.005300902381158273,0.0004386493542768237,-0.000499171039591025,0.0007411872432159932,0.0010257028278100359,-0.0023242680439551416,0.0073168814234159454,0.0018311859874495006,0.0036751368539065378,0.0066810366380467955,-0.002604647713167901,0.0006280578014807151,0.005064429842193701,-0.002712362518119798
PP_0083,0.02439958711070684,0.06710944667052389,-0.024040569623553974,0.01956169656114518,-0.047736334922417134,0.16744092969233335,0.004407412340861477,0.04672479011245192,-0.036272071212839395,0.012402964586376668,0.04758036177719252,-0.025595893980410914,-0.04454310743044631,-0.07063696372464968,0.09563710817291185,-0.05963698266007331,-0.011754174848603525,-0.004841475933004739,0.022672716406954615,-0.04040544577025285
PP_0084,0.0040596590050788976,0.00252745955541882,-0.006061707419254992,-0.006533245700362903,-0.0003807415607940464,0.0037139522833615933,-0.005174910822307452,-0.0015882379462337404,0.004643517830858749,0.002125273327093158,0.002512018873699931,-0.009406264463073532,-0.0007038956223626158,0.0007340014065043838,-0.00405737516438371,0.004860003126973706,-0.0009401881513207929,0.0035540984928625514,-0.001659005269319058,-0.005562637431689899
PP_0085,0.0003620095672513093,-0.002717920380258014,-0.014857371812455347,-0.005241589695993357,-0.00545798033865643,-0.0005190932555539562,0.0003455939835508325,-0.008686184275242788,0.002522146260365214,0.006709316828081734,0.004022818226323324,-0.004599942163363431,-0.0024666573123844097,-0.0014223785510945526,0.0015834633100443606,0.0025582209299882417,-0.0026290795640334665,0.006928090491515827,-0.006527566316191227,0.0050231239410804115
PP_0086,0.005913070363339975,0.010305115926656967,-0.01128026894474692,0.015543363619400046,-0.021387437986684767,-0.005421957907148529,0.01276059798962879,-0.01965269637268287,-0.003287711949679038,-0.009358800976132415,0.012153088684063389,0.015967464307238142,-0.010736512151375695,0.018112755135574456,-0.004755540840663208,0.0014705502805582135,0.008228815242565392,0.007572922328760655,-0.00048715359229834393,-0.00116416940634465
PP_0087,0.005249220974992303,0.001786854658858317,-0.007363625260676213,0.011636645541645816,-0.009900414544876992,0.0014217307860595154,-0.008873398689448447,0.012600376564385425,-0.007529208022472346,0.0028698894679511484,0.005148475531468318,-0.007726966734490676,0.0019811118171231285,0.003426845364384126,-0.011151095186392082,-0.0015260819035761758,-0.014261110119860495,0.005349247865427187,0.005602008264783929,-0.008751572729045696
PP_0088,-0.006085504791391249,-0.0052778930820896915,-0.003152971220029243,-0.007150981864752371,-0.0036761966976510815,0.00043503701891399303,0.00017538481971834566,-0.0020705804165691427,-0.0033750753676785026,0.007236271957789175,-0.0005345455510306054,-0.0015741995417123131,-0.004445012010388394,0.005946317740222522,-0.0016797676087827622,-0.0026537768615688706,-0.0013378400411401799,0.00181251137830072,-0.002760270886830168,-0.005342599716560464
PP_0089,-0.006086868972474238,-0.006012939789707012,0.0070483053896027706,0.002131944549274754,0.000970995130387364,-0.002730411955908182,-0.003368154848411917,-0.0020290153335318743,0.0009341376633783188,0.002329700811487346,-0.014024657578229462,0.011007998610103573,-0.0006021578285984062,0.0004356262261072534,-0.01130126196995567,-0.001426075854605951,0.0024613875449953125,-0.009114054529365558,0.001707320678449003,0.0023598137858933956
PP_0090,-0.00552907177200035,-0.009023119990848818,0.005958891960009172,0.010752642408539433,0.008564306569417547,0.004708337375323023,-0.002196735374791574,-0.00354590015844127,0.004155848614683523,0.006108200958515961,0.002823107993197244,-0.002899307546478943,0.002969126945911295,0.005224234391204724,-0.0008925621688843023,-0.0030871566516957934,-0.0058759846396258504,0.01022777126844161,-0.003417391001136145,-0.007227553125580898
