,S_mean_std,A_mean_std,count,L2_norm
0,0.0014580314816805416,0.5276014851185395,99,68.7293395893993
1,0.00035295914063367275,0.0690247204695679,100,38.68687133738162
2,0.0007038857548559128,0.1565980789142142,100,37.851063107209264
3,0.00046389128221883887,0.09693040737177001,100,32.01166778876927
4,0.0018812838037537956,0.6047156625810084,99,92.60534361041209
5,0.0024273904984471197,0.510748420552587,90,28.334661535077124
6,0.0010438739569585257,0.20834947230756304,100,32.76320892884559
7,0.0025034698330627784,0.5258722948659783,82,42.31125739339496
8,0.0006632610867908294,0.12685072970893155,100,50.04558457877877
9,0.0026373480218673034,0.5638006535119404,98,36.352686619984645
10,0.002246510954736028,1.119767170920649,99,46.52115651691171
11,0.0009147051569539075,0.23536183389492868,100,43.621580830796276
12,0.002685835883755838,0.7557118564668275,93,72.91400241033702
13,0.0019772517717932914,0.4721593172755256,100,46.59038665867342
14,0.0017925694627633373,0.2636923938343791,100,35.86346887378075
15,0.0014304493640671192,0.3015105761743538,100,40.78067724713194
16,0.0010242716142502585,0.19390993150120064,100,57.72425873496365
17,0.000911800683367746,0.20670519919507832,100,42.52981986652696
18,0.0007922105943967011,0.18554948579403935,100,48.849994908035285
19,0.0004350179218685413,0.09075871362116332,100,31.903741630953807
20,0.003066347079448556,0.7895717435064803,90,37.29388050933051
21,0.000727865499676392,0.20271520740915022,100,213.43792012858896
22,0.002679238703346547,0.7127222305832024,99,98.04952589683393
23,0.0005552460191661459,0.14076879850351073,100,73.7649867039915
24,0.00048264978472215914,0.15231523226545962,100,133.4827933005581
25,0.0008736943703631844,0.27333123397551273,100,140.41601709431163
26,0.0013496226063031869,0.26781513369540366,100,70.67602170802375
27,0.0005660600489027372,0.12033778380516583,100,50.01647283902106
28,0.0006427855582484181,0.20923484631680334,100,81.11184432716959
29,0.001523778374425408,0.35526528420093295,100,50.33770162260142
30,0.0009522308295338242,0.2205011574998659,100,40.08600553788523
31,0.0009480313807680246,0.2554126039684601,100,40.78086893543231
32,0.002268499620669717,0.48047340074159217,100,52.85534323913109
33,0.0011379445649793713,0.3975452432691566,100,286.2223517300571
34,0.002103848627772103,0.37254177816530504,100,33.811993264113646
35,0.0023482385711244874,0.43402754102230434,100,31.586871246012596
36,0.0011971384312809445,0.26567003385308996,100,69.56050369640994
37,0.001095389756838076,0.45988320149011885,100,142.42033303017817
38,0.0024867579884596375,0.4379556170517555,100,37.321380152342506
39,0.0005589540490517805,0.11999333807152869,100,98.98039839248278
40,0.0009175504208617072,0.20652225535122234,100,49.35713028087052
41,0.0016645374313013636,0.40900438486152924,100,47.98674984491596
42,0.0014383628764348133,0.2388801205186898,100,37.650784040521344
43,0.0005909428060855321,0.2773815251385865,100,107.69706582807855
44,0.002382322428599283,0.9592424608641329,100,116.46185980001334
45,0.00043904027356975276,0.0971643286169597,100,95.37653342125905
46,0.0019369035825779458,0.3758876216293126,100,45.87875649701345
47,0.0035078906852963852,0.5364887331591989,91,38.34003333864069
48,0.0008932062379017127,0.17997063894048068,100,55.70083759689648
49,0.00042885539964160145,0.08389824049750944,100,53.250810556884375
50,0.002708204181973696,0.602082916963678,99,39.6877863886694
51,0.0006913789190243189,0.15494348602131655,100,37.217581846489026
52,0.003233054759334704,0.43421749731105785,95,39.82711066674966
53,0.003043640653549259,0.5639671431308403,67,57.52676955026274
54,0.0032365043099459394,0.7798242339025971,84,45.90835618916998
55,0.003106460013889377,0.5788728772099089,90,29.541595195578314
56,0.002463233882034631,0.6512400601855644,100,82.48001315703455
57,0.0022917906254826355,0.48623649600657437,100,40.764285904590245
58,0.0031368227189002085,0.6651262160680783,97,65.71179660512958
59,0.0032241142829623442,0.5027541119634318,95,29.535491009166964
60,0.002898038141817465,0.6140385428363381,74,42.69442063596372
61,0.0024075696290786265,1.3381692027795478,100,60.75701026987484
62,0.00280254918905394,0.9690874643614573,74,43.626568344600074
63,0.003703708846072966,0.5953260154290648,88,30.643425684258432
64,0.0035592755501965274,0.5645453624505332,84,31.88838008292192
65,0.003516476985708272,0.5512625182494177,86,36.91543632579876
66,0.003353763753597697,0.4916755588089417,56,30.792838520968385
67,0.003845378486577514,0.7469464454206661,74,41.96947401084067
68,0.00352808020935574,0.5844829083609184,63,40.03255744637671
