,S_mean_std,A_mean_std,count,L2_norm
0,0.002302486914625057,0.444113037878361,99,26.844195092999918
1,0.0020269800104985086,0.3429464910207304,100,64.95797252573156
2,0.0010255048362472774,0.19826820490583522,100,37.391191759916616
3,0.0031523548501372076,0.5802344994392264,97,48.36550214470288
4,0.0011133778358689197,0.2497847574570806,100,51.49958243432314
5,0.0006499632496003555,0.12495748787523017,100,35.240172988928364
6,0.0004801116073830053,0.14495274326448937,100,129.19391416019664
7,0.0014835166270873586,0.29769906916515104,100,55.50061806236393
8,0.0011374171121140285,0.22356701716586266,100,33.21936898989589
9,0.0022807639328005077,0.3299885426942998,99,36.076333330433656
10,0.0009102714183845805,0.17762981960707913,100,76.47197146554728
11,0.0005852716983896118,0.15088398481945112,100,67.89399545940276
12,0.000791929827065806,0.2731056383509856,100,31.321603251583106
13,0.0023515753848922074,0.3372007877522669,99,34.59436266763306
14,0.002445523620583788,0.55179586369071,97,29.16178298109394
15,0.0016350285991403118,0.2940901330464868,100,46.117396905989395
16,0.0023516331120067074,0.7387761750178555,98,75.39019506970125
17,0.00089932650137419,0.1537308277752099,100,94.28451344261697
18,0.00333010905853891,0.6380387010849266,66,42.72560058039437
19,0.0021383721276136453,0.4564559179193369,100,38.52162388536874
20,0.0012005314650759805,0.23854721642886864,100,49.256700241391464
21,0.00159301997262718,0.32061674840235277,100,40.89664144232457
22,0.0011238689231511665,0.35126783559859903,100,213.77973940545738
23,0.00045901389024034794,0.08632640881207104,100,52.109638888416995
24,0.0024538386742310537,0.6193666569569035,100,97.0953584947757
25,0.0004155761664221663,0.08659356605974346,100,37.24914609812951
26,0.0024930151715949387,1.112750857718399,69,72.47835080513731
27,0.0006958111618370474,0.160376238334527,100,98.39376210064822
28,0.003086529698119685,0.6394979505484026,99,36.283935599587124
29,0.0010665321125182356,0.22235930507459556,100,38.86241672158718
30,0.0012828153250486272,0.2455418152441525,100,31.65873116337282
31,0.0029426935726822034,1.2924481434149697,93,71.436217415521
32,0.002347124288346519,0.4018596434547021,100,39.36398618552106
33,0.0009898671364725936,0.30796590480541647,100,133.76653135379414
34,0.002142078095304271,0.3610026996571958,100,39.80232418320628
35,0.002804573638368137,0.4391364640707621,99,27.09713986737938
36,0.0024603379421746373,0.5396296627382015,87,41.33885551711394
37,0.001752622350623069,0.3510593201558885,98,42.090408377659806
38,0.0019012894362746952,0.7218674363197505,100,280.80999948107194
39,0.0010076885514661914,0.21300259924775483,100,56.94550531088858
40,0.001029936940195632,0.20471602961349633,100,40.32638208425551
41,0.0011362228709084412,0.27187895926220323,100,28.390813811375445
42,0.000627825442486327,0.12396465185700443,100,49.27525863341827
43,0.0034961858339289664,0.8754997923347256,97,37.66423116905629
44,0.001172469858169938,0.2555954471550528,100,60.86821376371456
45,0.000635978428853568,0.11589988968913668,100,49.31211029633886
46,0.001120758637374727,0.3109681070663004,100,51.25852015951627
47,0.002475461772290491,0.9277396133789501,98,134.2671884502771
48,0.0010996217077667298,0.29303175987834906,100,37.93401958902713
49,0.0009867230243572787,0.22654695882206768,100,68.98833279600036
50,0.0011209004904023305,0.2114329872820294,100,42.518566601201904
51,0.001967287296006065,0.37016092535092254,99,30.80296030104488
52,0.0034983779175508534,0.7323841783999088,95,34.33300380526686
53,0.0004841285201669251,0.09108755989427808,100,31.55781046586352
54,0.0016376212210889832,0.31894168557647806,100,73.13025161798097
55,0.0004262318115234882,0.14150956168391982,100,106.39430043944357
56,0.0015949377441890967,0.2934303921065015,100,34.45019988218447
57,0.0027654050396282975,0.5272803157240137,99,47.501873585093016
58,0.002619448092855725,0.43868379449556205,100,29.852519250475947
59,0.0017378868288146895,0.3139858697288805,100,82.08857789871495
60,0.0029282211906148195,0.44720235763254806,100,37.431572286307095
61,0.0033703983809438153,0.6852470825267607,60,40.478521874667976
62,0.0031594700893171957,0.5819054686624321,94,35.76045953653953
63,0.0033457911927562175,0.7487407427794993,75,45.64405923577913
64,0.00294498958839654,0.6918357995959099,98,58.78367317962715
65,0.003993765327303143,0.46095363393254113,77,21.68739707952436
66,0.003350802829811161,0.9295392845754006,61,72.14428344469471
67,0.003754433043555233,0.788858386179033,85,38.260677809696965
68,0.003480837270585735,0.7607158514690752,59,54.840856315714355
69,0.003111674643260573,0.5650852215170692,52,68.43060232129078
70,0.0037497298527503376,0.5341928510178648,55,24.555120639757785
