,S_mean_std,A_mean_std,count,L2_norm
0,0.0010545585502909492,1.070138629794497,100,69.63861847158775
1,0.0012199786826632229,0.9816958579967687,100,86.63559460320585
2,0.0001485877961072082,0.13219180256994398,100,105.70627483522009
3,0.0005176725250442328,0.39305324392548247,100,90.551875629701
4,8.994973791303744e-05,0.26442248807430513,80,84.42879154950636
5,0.0002526401563965085,0.2951985057854323,52,431.7872840665437
6,0.00013676709895731222,0.3355087191302595,80,136.18255953882286
7,0.0013308408682761164,1.0642438410800397,100,111.3561598660823
8,8.042003096561727e-05,0.3620156585600644,80,111.47139377971297
9,0.0008624747015693615,0.7562044731775003,52,241.80796894468955
