locusId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
PP_0021,0.0034588723055097715,0.0010655526772165938,0.004313955604860911,-0.0013750429996882583,0.004386622309245387,-0.005228351125913582,-0.0017171612169913184,0.0020802162663873273,-0.0008332247004432454,0.0001876340462242908,-0.0011689685107112678,0.0006692898105612914,0.0019033939543481562,-0.0021713166566584945,-0.002623256475866706,0.0048871137284072445,0.001454035549428229,-0.00026470736478687213,-0.003305999623227361,0.00732918923099187,-0.002073718726118477,-0.0037544755802889165,0.0007928093700669122,0.007968698917119939,0.0030530162906106813,0.0026328597599761536,0.0023955479605306347,-0.002432336874246405,-0.0028988355509379496,-0.0010950162438795588
PP_0022,-0.0002671750085458015,0.014639299761059823,0.013202812138144457,0.013840666181718538,0.008585291400127376,-0.01172052890339297,-0.01603257287620295,-0.006796027664855972,0.01178055947062418,0.004226933343038027,0.00988834038288602,0.022743379599887807,-0.020878142851159985,0.015901306032018434,0.005183726220287786,0.005515311746069104,-0.00018775403230200937,-0.005629630329618483,0.018319669258479235,0.011989555624752228,0.011316492462784569,0.0012752146249379972,0.005619699648419576,0.009650669740753973,0.03305511200300556,-0.01640167042531453,0.0050920735746047855,-0.013868910184947859,-0.013444439021543976,-0.00664685718060074
PP_0024,0.0018058429027235368,-0.001333786029076976,-0.002423877619306515,-0.00033146470743119735,0.006622069176719526,-0.0032764958336892534,0.0004777967169253688,0.0017708639887392239,0.00318978380296605,0.0060560464001054,-0.0008285011696635968,-0.002552833537603863,-0.0010494096790696695,0.000714790066870188,-0.0020018956466293105,0.005835796974482683,-0.0016201948150221766,1.7694918297038976e-05,-0.006212919482813972,0.007924290191520706,-0.001523441446139056,-0.001226601965532887,0.0029064383564383622,0.006601927114205768,-0.00032366225672528757,-0.0018865767866981904,0.0019300976068991442,0.0024560044955005637,-0.0035840205670578736,-0.0011520052305364636
PP_0025,0.04223589978409483,-0.009622914316948524,0.011302149884852484,0.021778545054081628,0.006245727397828766,0.02590615832188348,0.013029143821397181,0.020201165881347283,0.00082326823092818,-0.08013318661456934,0.009287412532224941,-0.036490997078276355,0.006543018666418688,0.006844920270619131,-0.016045835690764256,-0.03981872395170344,-0.016992463257612674,-0.005923745683560273,0.0009199888248262102,0.015810717771921792,0.004738674258002542,-0.021166482196134807,0.008777420706464091,0.027988609599735526,-0.03316072183590998,-0.0037327989898969034,0.009035751448160692,-0.03475173395700639,-0.011717712510149464,-0.010352096344525809
PP_0026,0.0013059422988843004,-0.0024426575191707333,-0.002189148093920515,-0.00044766616473491917,0.003726303407641568,-0.00017373290531146477,-0.0014390842333261932,-0.001127599843545545,0.0014349034041585165,0.0031944164994534715,0.0016500331887853172,-0.007542209944002199,-0.00038129610958315894,-0.0017674355848191204,-0.0010107279355327803,0.00018097953623743754,-0.0020743277483684422,-0.002309304136069676,-0.003670316150517526,0.009701996469929591,0.0013257938899345026,-0.0016509325866670432,0.003583877388689367,0.0031435244910471708,-0.0018474481223202878,0.0006746994770701954,0.0046012735878178486,0.003003527840622746,-0.0030504441485871463,-0.0024283535363760944
PP_0027,0.0017720538446326173,-0.0006685655577568883,0.00024685896550334625,0.00017136375337652076,0.003505178783455345,-0.0016630814965935548,0.000743492950830206,0.00021516937032366783,0.00522014585018572,0.0022070263146741625,-0.0011849611186842536,0.006738538616189545,-0.005639818672188405,-0.010622353944907827,-0.0004190986144277993,-0.0036985525873217185,0.000939869521588396,0.0010992368340669778,-0.003927921478663934,0.0007671467977700538,-0.0019888265596658544,-0.0015868488359521244,-0.0033452914760464135,0.00397772655452791,7.889757660724356e-05,-0.003815513781282716,-0.00507824984699105,-0.0036662178433557982,0.002049763708216137,-0.002298902608989071
PP_0028,0.0012344983705186103,0.0029453941996103825,-0.0035413383176302903,-0.001176821903557381,0.004361260913000415,-0.0012931861272095103,0.0009013507589002091,-0.001156806786400545,0.000797825578368727,0.0037910562926639253,0.0006438660353745432,-0.0015287362657944298,-0.00020688947034091273,-0.004293663623367171,-0.0027970133731072145,0.009113794518541721,0.0021085333368710997,0.000568415228996003,-0.0035733402394076044,0.0037272103551685616,-0.00235894474332569,-0.0017601511572237548,0.0029318174875513398,0.0014272664084731778,0.0002830115201968788,-0.0008083201284818546,0.0029056924043310093,0.007334060417489366,-0.0016121319921609967,-0.0011746954002403538
PP_0029,0.0014834568723278221,-0.0007677873644132603,0.0019427644214511511,-0.003232471308039307,0.0032120938525882358,0.0009779195883476359,-0.004631672761143327,0.0014709332314829671,0.0035422149486680327,0.002769024018983657,0.001612212987761196,0.003458939866311919,1.1467412660208288e-05,-0.00043961302698744276,-0.003392236482961348,0.001812281341452871,-0.0001635914625159197,0.0008077321282494243,-0.005412945667934247,0.004566594652426878,-3.5520550947899565e-05,0.004401066401732774,0.0002681980305505867,0.003785777351677176,0.0010780594599500632,-0.0033784211166045285,0.0032294698877928245,-0.0004954669650070532,-0.003167631905387963,-0.007240664156139193
PP_0030,-0.00018913967108819137,0.0009832996148413954,0.0003113061947507673,0.0014665604883452507,0.0006131749156294924,-0.0008018090266073648,-0.0009067540204813474,-0.003804352100829396,0.0018644281429172965,0.0028887302613971317,-0.0021767971523185973,0.000775324787787696,-5.359961485327363e-05,-0.002581630920554268,-0.000520750126869062,-0.00034246599555558374,0.000473332036601169,0.0022920904724636672,-0.004648143339555801,0.00128186057788431,0.0008087677156028087,0.0010038014550793936,-0.001110275462239864,0.004873491051471733,-0.0008750808459034116,-0.0007517142222756157,0.002788025539187393,-0.001214827117408544,-0.004410634928664007,-0.003975631133296378
PP_0031,0.00013904193184094196,-0.0007369049687497714,-0.004097325673883572,-0.0018833417736185795,0.00306848495971601,0.006056324150956048,-0.004913453306029801,0.0011132518910718018,0.00088145551830361,-0.0016328303034102779,0.0008261486372297904,-0.005672835115023023,-0.0008105527239679554,-0.0074201316303417085,-0.0023405678718439195,0.004968389295520281,-0.0007371960396656482,0.0018214242588552882,-0.005499358212845698,0.005391813398847467,-0.0034494259201954896,-0.002622417607893806,0.004354717635271557,-0.002259092635516713,-0.004488269877485108,-0.005056144814326631,-0.0002634119198058577,-0.003615408736134472,0.0025287264953903683,-0.004026393517158377
PP_0033,-0.0004266850214911381,-0.0006053352744623651,0.0006536983211499819,0.002067048927812848,0.0035409848430911117,-0.0028854110264867157,-0.0016680741482075882,-0.002188009932407129,0.0029133674031094296,0.000872057993767415,-0.00022446319071891182,0.0004769760092105856,0.0025350220224438415,-0.004127749900871314,-0.0013733246738922237,0.0037403988687060045,0.003989349602230077,-0.0011802121623708931,-8.617436457138878e-05,0.00047665290968391824,-0.0031937251287626777,-0.003053435601373708,-0.001794659606542824,0.005338261719333388,0.002021898493236523,0.0030333099083078782,0.0015484253123103082,-0.0030072189030167585,-0.002238139762861802,-0.0032835788954719445
PP_0034,-0.00020682279961139875,-0.0015204295655301902,7.409075669252776e-05,-0.00788592239544271,0.0011285103616827134,-0.008816361783906964,-0.001933053549999444,0.0027181786542199056,0.0031450360630552103,0.002416824685457924,-0.0024465050228167093,0.0007847607125154647,0.010296746882381871,-0.013728193858713721,-0.0017338293872171799,0.010477361803834323,-0.0028800623846782277,-0.0031587148351784476,0.0005073710621594733,0.001587207306204124,-0.0075032402457047166,-0.004070401600072516,-0.0003759492500639009,0.005638678106009043,0.0013988468911399932,0.0044952404962463575,-9.807927176306245e-05,-0.00010098026600828285,-0.0015788769777176257,-0.001179677906797259
PP_0035,0.013586452378908874,0.0005067014238217276,0.00541635415811191,0.005427009031390397,-0.016673140217001715,0.008963837761779904,-0.016155663784927384,-0.011893279479399296,-0.00922275714507439,-0.00018242755058617383,-0.007750027740794803,0.006397520271729167,-0.0002129114671043744,-0.022583979217010722,-0.00334039131146084,0.00430365132949967,-0.007687194726332697,-0.005069236763138223,0.017321819878312054,0.02734905905389307,0.010178512343907148,-0.003223616791030192,0.011955830652176418,0.0027908190593667333,0.02390389666305474,-0.016031467033934356,0.0033540545763395013,-0.009441483363378352,0.013841212925624756,-0.0009232205584042219
PP_0036,0.004119035558655939,0.0009743497956644381,0.0004285368544912904,-0.0007445935930156042,0.0013056545969585822,-0.007756202203668013,0.001216413510962181,-0.002785519985198142,-0.00024540584347389996,0.0016319788352651189,0.0041762372407527035,0.0024765436820610607,0.003455008090899241,0.0035479433901123535,-0.0004970888847412623,-0.0007959187803653533,-0.001697609760193259,-0.000358697083200736,0.0026665375837752027,0.0006609423312660406,-0.0030919369499165074,0.0018783501906978145,-0.0021619524386851116,-0.0009781022263444677,-0.0003709801520435076,0.00020781773006013093,-0.00137323642798558,-0.005527953735022244,-0.002393453010978001,0.0008766424371949071
PP_0037,-0.0025455988619685786,-0.0019136437115868199,0.001976802320905727,0.0008002937492993549,0.004333626331232711,-0.006043121391766405,0.00039610462357857006,-0.002223592014127333,0.001152768800889712,-0.0011287844332629443,0.0017409622691992154,0.0006932494950669813,0.004159201486774799,0.003884148933506982,-0.0007963124285310311,0.003233417864818436,0.0007934306876123871,0.0003735615676243609,0.0006947200597772014,-0.004186308199281863,-0.0014105162731415282,-0.0022075466246905076,-0.0030907864350575246,0.002296673906814107,0.001734004028696652,0.0037673812043812482,-0.0021627384531406873,-0.005178084686330406,-0.0029344657545338003,-0.0016747284440221276
PP_0039,0.0003148704206691589,-0.002037003288256541,-0.00104912444313325,0.005099784781280369,0.003201011519970861,-0.0015136117546727607,0.0030740094366055524,-0.0022326556019702523,-0.004671124262655485,0.00416941256703839,0.001857318030530176,-0.0027278664695790465,0.0003470770746803423,0.00022997150162580026,-0.0005649394429238236,0.004389332876535138,0.0014395787034189613,-0.0017076910169091214,-0.0006911668305138659,-0.0007063268837866235,0.0029422609098040215,-0.0020233139741933485,-0.004582258183264808,0.0033645145441386307,0.004795979962877823,0.0019564560308525025,-0.0023584931241908236,-0.00891762270716331,-0.001389356428008684,-0.0021153383292284267
PP_0040,0.002992732874991446,0.004648535778094169,0.0004603881249040057,0.005761624872921208,0.0058802685999173486,-0.012734904643074219,-0.002606080051300025,-0.008145296716738151,-0.009212605621861263,0.00931119284218884,-0.010341662321241575,0.01693473913689402,0.018033812499249686,-0.021072218167455543,0.004459398495536449,-0.007866558438206743,-0.001208252020951306,0.005426613882686172,-0.008099124353554487,-0.0034465287902569635,0.014012315579850696,-0.017045288834942097,-0.011922326709980714,0.0008462013799643368,0.0027389137099312526,0.007948145788273141,-0.004056862624716686,-0.021627693106693643,0.00010521828431540529,-0.003698296363704992
PP_0041,0.00384587930891942,-0.0003337694446052022,-0.003019124409572186,0.0023531323959622924,0.0028239472596051636,-0.00024094831746176046,-0.0036027011720781293,-0.00200482925663894,-0.0006141428025350388,0.004175135625417033,0.002209931282809481,-0.0018988578090196845,0.000294784812888821,-0.000148915395390782,-0.0004924919827939422,-0.002371476248755778,0.00024956716043446906,0.00021039467679859723,-0.001354756200792867,0.0017400189203139176,0.0019033222826609424,-0.0027849475771137082,-0.0007807891450289621,0.0012130234337747684,0.0007484729496465845,-0.0013537853712157922,0.0010146659055187395,-0.007859018519482213,-0.0006774174982901991,-0.0027405233016941336
PP_0042,-0.004002954328729578,0.00113035208969602,0.006212972400075886,0.002775129165989216,-0.0001652957683223241,-0.005182885625052124,0.0034748898877605735,0.0032690114493964194,-0.009177698523095633,-0.0035423343268029895,-0.002403068581916165,-0.0011408326957738377,-0.0022138722077912564,0.00523195347165573,-0.0002039902713653256,-0.004819354603103019,0.00400729660963643,0.0024321245637877317,0.008254709032675951,-0.0024966502980521897,-0.005338540553010974,-0.006800049951787513,0.00028538057687990236,0.014698182768072244,0.004678431115932466,-0.006866952627714846,0.00011722538374058453,-0.005759519066373678,0.0001338608394500151,-0.006095265723950926
PP_0043,0.0007913022776641493,-0.0003817514843467422,-0.0009880258290795262,-0.0015106198326765405,0.0017232150678900895,-0.003181077341012068,-0.002073599092639726,-0.0011425859312712012,-0.001070124856126012,0.001570045975219975,3.7176462246147756e-05,6.117561609323434e-05,-0.004105180419350067,1.366411844463164e-05,-0.00067959942850092,0.001284526844019536,0.0007480930160030374,0.0016552180688560955,-0.00017273985768638775,-0.0004735372380504777,-0.0014496226761007364,-0.0011555877907426183,-0.0026525979851082177,0.0039827419370039585,-0.0008356216020990565,0.0002858924290714723,-0.002806133984524121,-0.001828066860747808,-0.00015850561808777787,0.0006068233520913591
PP_0044,-0.0023007172414026868,0.0012605381958993168,0.00011836457456861174,0.0006173223121173252,0.0004943187077822825,-0.0029347353237891144,0.000790028810362616,-0.003108526540301481,-0.0007289575901073844,0.0029903042610135346,-0.0005233540513253773,-0.003914624055525904,0.0004945152175743628,0.0022507333612025227,-0.0022248271249577256,0.0031587639068568446,-0.0005139523911182953,0.0028120238140537652,-0.005973514328760194,0.0061387802465142,0.002715327538675835,0.000523067795459099,-0.00045830476112577214,-0.0012756180647675419,-0.004228767174576878,-0.0007961031842714713,0.007355037527468787,-0.0026037155258916444,-0.006789530405527916,-0.00021730586362177326
PP_0045,0.003210831926598339,0.0016334122304941187,0.0003321919340225095,-0.0019163619586015064,0.007050767595650018,0.0007353972537762729,-0.004406154218240883,0.0015506301257897188,-0.003174502443994911,0.0011517080397017464,0.003132172062326769,0.004799446967547542,-0.0038986816328379988,9.671263368837476e-05,-0.002481030799221944,0.01057665649000028,0.0023330960598518164,-0.0003732931238850079,0.00015342425414562866,0.0058579873990564114,-0.000922362163447782,-0.002725387302573143,0.00028538520761818803,0.0032567816075324187,0.005386790885635929,-0.0015951394174313822,0.00816127186970083,0.0030265886682744572,-0.0031458632592268215,-0.001573060924230956
PP_0046,-0.004680222125394047,-0.004905802286081621,-0.0009671000639405903,-0.005168589645453001,-0.00022932930635811613,-0.008350181470513487,-0.009467995009004892,-0.0050861920385688155,-0.005136920094697058,0.0006728444843717718,-0.00453204093325701,0.004728817084339563,0.006818190679020886,-0.007390982796947396,0.00021625640854445482,-0.008616295781842484,-0.00029281453856784323,-0.000625118961209029,0.001991293507556776,0.007930665527121976,0.005731843555358973,-0.005274656636959861,-0.0032211432467307162,0.0018359783389942533,0.007244581486816802,0.0010798108695043067,0.0022952992256953762,0.003664889067004039,3.7620519998928366e-05,0.00039677558528215465
PP_0047,0.0027039653981230497,-0.0005226838953776929,0.0038945374524873197,0.0037054873500352854,0.004467838619510683,0.0029331133005453176,-0.008940126451429907,-0.003358613262514717,0.004879901459073443,-0.0031876456999001502,-0.0004188313163099928,-0.00498432775594288,0.0028295354941938675,-0.009041398753756664,-0.003036161336442347,0.0038832754114368675,0.0025702350345865313,0.002027080948265356,-0.008753448855839044,0.005132421964615311,0.0027478463756491593,0.0016645738530050628,-0.0038103149564900326,-0.0060044706368893265,0.0007618762366270496,-0.007380203209630503,-0.0028635136281449244,0.006672792752995565,-0.004335262107353822,-0.006642291495010389
PP_0048,0.033190693783689953,-0.00421123470954758,0.012050304655824982,0.00690907203914482,0.020280362304759162,0.005426779055551838,0.0076758319007079545,0.01699146658016806,0.017088604334918087,-0.0022493419707016135,0.007302886721061267,0.02650916852536446,0.007280034611816972,0.0022813714272784374,-0.007498919745704002,-0.01868210233281525,-0.017828047163838897,0.0038112441418211448,0.014249409875547275,-0.0069229052269979005,-0.0023422310528745283,-0.022756312119956802,-0.015224177104256761,0.01820576952128723,-0.026431761752870812,0.0011002199560843282,-0.012352649598432186,-0.05417155555535849,-0.0113128640504954,-0.02148697942901139
PP_0049,0.0010020510580366813,0.003680586758419348,-0.0013614167481092983,0.00016996435948182402,0.0025777120601039754,0.0005353022187993544,-0.005803899713455521,-0.0018253384913993413,-1.4239711409874864e-05,0.003456162611765667,-0.00015013250518509136,0.0008743273371345272,-0.0018745091834643532,-0.003642300772842842,0.00028933046844009587,-0.0003857657346823813,0.0014207628545145705,1.9367471110680938e-06,-0.0025509823749798,0.0009274036336179201,-0.0027199772349918855,-0.0020505372068800806,-0.004453942686141111,0.0020431145303943334,0.00171339907541095,0.001133658688184044,-0.0007941117368165402,-0.007209605231220406,-0.0032521307741656255,-0.002941896624832126
PP_0050,0.0010989773012618327,-0.0035185193788190372,-0.004029836456442188,-0.0008223843603869818,0.00116460897981972,-0.004266894682071135,-0.0006909273650777714,-0.0035275069511539157,0.0019975226378766936,0.00028828632700600426,0.0022505460798438242,0.0026045628861666157,0.01104005017247453,-0.007294185838212726,-0.0034398545503473116,0.007521014456265813,0.0005955066343876079,0.0022763688023635003,-0.0022973744391577133,-0.003538420399988783,-0.0023619681609578736,-0.00024312175512071664,0.004924379391378305,-0.008583276970530776,0.004428429381419952,0.0008852229775512852,-0.0031905561965571527,-0.006516819625579653,0.002117094472815712,-0.0015667020387069856
PP_0051,0.0031973831554400404,-0.0008814154273363261,-0.0026815631300243876,-0.004704021280546774,0.0009716306462035079,-0.005813669067232439,0.0010471131833005914,-0.0013895803233307667,-0.008238081249809508,0.007149559543499879,-0.0008309304758067274,-0.0016720515660912272,0.004626364864949782,0.000249377200191361,-0.0013893681429980184,-0.0035099193522218066,-2.4343277229168967e-05,-0.001343138562327019,-0.0037105657631573666,0.0035568691619725095,-0.0018009395575818224,-0.0031180390950323513,0.009157098179854757,-0.0011346796268010561,-0.0035698520765744253,0.002366288617069792,0.014677318397076197,-0.003555032749672878,-0.006945370037165642,-0.003416584691099722
PP_0052,-0.0004764578538505919,-0.005224432245969868,0.003996910191495408,-0.0012050428763875076,-0.0018080021398053164,-0.001469522527424499,0.006436674900804602,-0.0037937774376435598,-0.00532390761848631,-0.004920767949250987,0.00034181156770627557,-0.0008175604825238939,0.009374264546177827,-7.437088973842105e-05,-0.0040543460012951605,0.012402567811324577,0.0025672210509261302,-0.0021298687790155964,-0.0013035935649874134,-0.0030465774437704683,0.001332928992082992,-0.0036483480144640346,0.0013044790678988448,-0.004707993199668151,-0.007941309713427441,0.005764585645333507,0.00765466486570521,0.0004937393688979771,-0.0003001118207695072,0.0026218523245610005
PP_0053,-0.008282387789505083,-0.002644416658216107,0.0020485397909927707,0.0006731347276892668,0.0009565539712695076,-0.0016009820418672307,-0.0026440459777983044,-0.0028185334015915346,0.004677304361123867,-0.0023174633810906383,-0.0006279992604556475,-0.0024807930181319463,0.0014332959155900318,-0.0016301322615169384,-0.00011942607942069313,0.0003177407477714085,0.0005875281061629133,-0.0014750992968258915,-0.0019197907715002014,-0.0006531278568903264,0.002378074956835591,-0.005350212392772344,-0.0004461560564487838,-0.002851790001830049,-0.0018833195397950663,0.0011092724461981985,-0.003802178799193125,-0.0028874656399410083,-0.000785440901617605,-0.0015148528473067243
PP_0054,-0.0024922160499451992,-0.0009949266543974396,0.0028350290639480285,-0.002243495386061936,-0.0042081346675094935,0.008237507454632328,-0.0016432449774421395,-0.002401556517029041,0.0019222777788893558,-0.003352767320820133,-0.0022097448486735646,0.008483001503166483,-0.008270285438853015,0.0006807823660567405,-0.0016374979444531094,0.010485355386126015,-0.0008244195245791047,0.0027646751246162295,-0.00308777822865702,-0.006596774341135739,0.0056766362071860935,-0.0022890331596807974,0.004468468036059786,0.005552058049134392,-0.001666100044578526,-0.0005493003752582657,0.0014004641525519252,-0.0024327101273817734,-0.0023479049756954203,0.0006625225516931873
PP_0055,0.00017467984651510661,0.0008999511735440493,-0.0017350971278036612,-0.001947042119026435,-0.0012264689843795576,-0.005142156926946226,-0.003643755643045436,0.00011037768378122288,-0.005747212963544792,-0.0015154356773940006,-0.00024503655243871133,-0.0009841463200906866,-0.00013598154220849647,-0.012615944880077343,-0.0023411756393991946,0.008199295220058278,0.007502474085580589,-0.001008784693201358,3.354876855405675e-05,-0.0018306771139829912,-0.0014180464305005205,0.0007954690554262756,-0.00011857918023141018,0.0013475714429097307,0.001103061892770996,0.004593835162455068,-0.0025745404110110058,-0.001954063185613905,-0.0021459889946701524,-0.0038267114936775593
PP_0056,-0.0025416022353125073,-0.00452057446597808,-0.003184733355687823,-0.0048898275544518414,0.0023300568961878558,-0.0035525421667467823,-0.008648212657488698,0.0015675430107839111,-0.0026907097409056024,-0.01029861918268038,-0.0017179757856195792,-0.001472581309877364,-0.0037958972674875958,-0.005559840075907842,0.00041901176991597175,-0.01031783570328305,0.0031600410433594507,-0.004810397394168709,-0.004272893288784439,0.004126431196345935,-0.005377136444690368,-0.00010907687052719675,-0.004830532748355609,-0.0006209150109750335,0.0018332648158030358,0.0029827466392355604,-0.010605458061228392,-0.0062686010263399315,0.0030531451666431946,-0.0005591982910269377
PP_0057,-0.002936928715428696,-0.0034242659393213274,-0.0016280302962744955,-0.005857099132713744,0.005901803144857169,-0.006089846638140252,-0.008245754582904401,-0.0014419288499958201,-0.003437402546206543,0.0019762633358124814,0.00010691606004931156,-0.0012166072929404735,-0.0045960211388723134,-0.009355106995630585,0.002449102948394898,0.00022062990889433088,0.002288925712125999,-0.0029199476165918756,-0.003111964008317753,0.0018126683019184032,-0.007615049502382799,0.005886309999391107,-0.004551778675060506,-0.004981802327443153,0.0031577668971985973,0.002661441803647007,-0.004436434146972709,-0.008507148236847405,-0.001175885872022857,-0.002554254800838921
PP_0058,0.005256659019890662,0.0026365225314089317,-0.03846689242940177,0.029325828347568222,0.019099658243723564,-0.010044805582492324,-0.011695759234474553,-0.007679263613845925,0.0353577334087698,-0.019535955993755093,0.009531372861001326,-0.01359462677393076,0.010596675579055094,-0.024052353881724817,0.003317311477482103,-0.000988483619214616,-0.021968056147319608,-0.007617897422874279,-0.026686191297015622,0.010203271487708963,-0.016965090073246307,-0.006801845659232711,-0.011531358711139658,-0.00934967959399072,0.008947992078267818,0.012343320700729524,-0.020171497002197083,0.01787790083598221,0.0006971469809940342,-0.0036958096923190354
