,S_mean_std,A_mean_std,count,L2_norm
0,0.0008407430363559017,0.3274075975838377,100,44.164356386554694
1,0.0013755504975899013,0.42358772017005825,97,57.01566012204572
2,0.002664189521057687,1.2872195530042485,99,58.06151359267037
3,0.0008560949894390012,1.0936432721125977,100,68.42288700016113
4,0.0008222453955888926,0.8433359706439582,97,166.5571467677315
5,0.0010389182548934477,0.3142467230946189,100,80.1779429263434
6,0.0001339619268639519,0.046272276667248625,100,54.27013660249911
7,0.001177557444179768,0.46382937809238045,99,62.92335683022718
8,0.0011313123936053477,0.3423620162879608,100,72.96379662465402
9,0.0008488027076145561,0.6244918420543,100,196.70552503425336
10,0.0024142911456193883,0.6864148387782992,95,41.58479941176401
11,0.0014182769334887782,0.62976910477276,100,73.13815863747688
12,0.0024118660084771603,0.9678438058338512,92,54.48183731622509
13,0.0013843117291221388,0.48309037682168265,94,46.37766803173363
14,0.0007612737291107495,0.2731262809605695,99,54.650846039989794
15,0.001098207676675043,0.503248702711516,75,96.19460466825205
16,0.0006128964653640067,0.19106213952701684,99,57.36439183898962
17,0.0009205228866378403,0.3052116610624314,100,36.72918793863754
18,0.0004617882352923319,0.15723389231837423,100,47.60764073279116
19,0.0003111498731371201,0.13135673140157178,100,46.647909180384964
20,0.0014321511156914987,0.5115153243103628,89,62.54076094119384
21,0.0012636642315172885,0.42072954148135705,100,70.9068155755096
22,0.001071712778344951,0.8031087010480689,99,384.88147567118295
23,0.0006379868098072449,0.2714141027271973,100,89.14236063698446
24,0.0010489490789671288,0.37174240583749574,96,44.351802502903084
25,0.0005514942312378674,0.2267719854159027,100,60.528175879185646
26,0.000509188168956684,0.19572153034019782,100,41.47454144637554
27,0.0007569100596285492,0.22912063134435845,97,123.99472327020554
28,0.0004940774258897207,0.22354615083209664,100,47.53438420420295
29,0.0019208338727628917,0.6623933329999273,59,49.62516453195215
30,0.0022107702306096086,1.3110555396333314,98,65.82899749705372
31,0.0006105718170894383,0.20220955092630635,90,87.3723219139807
32,0.00045698109861013044,0.15683520685561667,100,102.63901103488615
33,0.0005880313812666158,0.19846833183400517,100,58.01762152849152
34,0.0006538725524781668,0.1806935166829978,100,58.72440980958886
35,0.0011611159147379977,0.34915638685828326,100,45.22181704200882
36,0.0013655516370194136,0.36589186407952384,100,45.876178080522976
37,0.0025704280493945423,0.712350144611554,91,50.30216472420711
38,0.0019442139688692567,0.60714867204596,52,53.307797862513084
39,0.002592162469136252,0.7543265764395268,54,92.20077150883131
