locusId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
PP_0021,-0.003918839737262991,0.007657789654870753,0.0058227292576155925,0.0011704809339914558,0.0024192305147896,0.008411558688985014,0.0015145728467290845,0.0031643068705109606,0.002069204658329422,0.0006611400305982008,0.005020875414058716,-0.004713799815179996,0.0005369316423802995,0.0043174519159644474,-0.008730117125020585,-0.0024204613789528986,0.010977142705267902,-0.0002647698830441774,0.004240626553693275,-0.003091597183873446,-0.0035034912049324066,-0.003047444932113902,-0.0033924788394481846,0.0010121077654525526,0.0002623930466889132,-0.0048862025261109145,-0.0018326638043464282,0.0015026105864597186,-0.0008368888871842451,0.004841803489184198,0.000899152334244631,0.0001579034812121153,0.00015973305734436503,-0.0027567437386573092,-0.0013963118059107692,0.0009712522478117346,0.0017018988405112134,-0.0075526598434905055,0.004161595192162983,-0.00472147891904585
PP_0022,-0.008856126096100543,0.022181169257387907,-0.001996502514938139,-0.01609783203089366,-0.004756754437084759,0.01596413685284386,0.012347044531673379,0.006705202138777307,-0.0012145426345158807,0.014879573474439002,0.014932108576222545,-0.004634434254532515,0.003802412227359718,0.009455375642776289,-0.008052681266464988,-0.012149822450080294,0.01357132088498941,0.0036129905047000348,0.0051366712324140765,0.01066898943702237,-0.03338495341529751,0.006574363878861547,0.0019516423883000108,-0.003618266727348311,-0.008915470325743831,-0.01220862958334558,0.014891536412833037,-0.028277357782298236,-0.009867543284547996,-0.002822973717380172,0.000418984062634765,0.0056699729384346274,-0.0021823702795768303,0.010757649123275998,0.01398274390831652,-0.025652755003680534,0.02996886472269335,-0.024661588403852134,0.04141992979751859,-0.010532496028202899
PP_0024,-0.003623432026971141,-8.637805649798868e-05,-0.0018529999527203086,4.3015964900336505e-05,0.0022849038104114216,0.008385817717071106,-0.0012701459774617009,0.004778670336808027,0.002158718966278829,-0.0021602293658341152,-0.0026131905520104574,-0.002478370129451103,0.0025374210381707784,0.005241881407549387,-0.0075359950161667764,-0.0016087262496674748,0.0085949518719903,-0.0008502749175734504,0.003951847827948021,-0.004368406303551801,-0.0010902809554314665,-0.0012131320589508303,-0.0010120307682749009,-0.0008090863191032488,0.0029447177765902464,-0.004870317726625034,-0.0040479212799751155,-0.0005658046474820361,-8.182690436960648e-05,0.0020268485115038943,0.004461243203674983,-0.0004008674968285813,0.000544194403636368,-8.807718076530973e-05,0.0034389888920742327,-0.0009334485498847741,0.0008398111122223579,-0.0007877664111807322,-0.0012047878173810091,-0.0043284544016602275
PP_0025,0.08247865994476784,0.008814743688817144,-0.011567873168959665,-0.006869617636943825,0.00456482496839242,0.007816728054451393,-0.008898984038773962,-0.012006861470592793,0.022118505109089887,-0.023227965756599613,0.027747256957867762,0.0011750004777139258,0.0016156190751750988,0.008189927918215184,-0.013534543919448081,-0.003018116536280898,0.017720874439358276,-0.03423145897498543,-0.022906889511877776,0.010524031369512679,0.0015073514328400469,-0.01439353581602705,-0.0040765612113717,-0.001316282430696089,-0.013790928213728751,0.020084442745826974,0.03179082274961184,0.00830568385893824,-0.01564919406477469,-0.003121076446443422,0.00203974248331581,-0.003334133197675087,-0.006318789173520432,0.016897598702868163,-0.0041298941124372195,0.10797751952502363,0.000229168287983486,0.0016427905890613566,-0.025479657049371992,-0.012922446918621593
PP_0026,-0.0037410853002629307,0.001450931338870048,0.00041744319859979376,-0.0013677175640107037,-0.0015574463069850967,0.0038510124131989625,-0.0002887886083473858,0.0022633958910423455,0.00227956937284379,-0.0020223330575465524,0.0013588521821658712,-0.00040029496953862217,0.0047154173041989485,0.0022734239300923327,-0.008423378661448622,-0.0012522963597739333,0.006824753588415104,-0.0038595460386478,0.00013122676307050567,-0.0008327469350888729,-0.002308784589720004,-0.003260106918818935,-9.72710617346309e-05,-0.003783210541512716,0.005146380489738341,0.0001469780918455184,0.0071630106259714,0.00031417960994043446,0.001849898004705526,-0.0021323546635298777,0.0026576249698814338,-0.0013271820101462748,-0.0005730797016621108,0.00011480321238569789,0.0029577860352652794,-0.0010320344969918832,-0.0032830361738051795,0.003576949725593231,-0.005769098969136611,-0.004112595328441008
PP_0027,-0.005392936415934027,0.0005144992198915553,0.00044810744170597306,0.0015160800682660095,0.0021975804887844836,0.002549687241064171,0.0003719425660063699,0.005364744130509037,0.0019805346939890125,0.002007137261832885,-0.002902191462383069,-0.002994260924061498,-0.0033500597433670314,-0.00027399293969548145,-0.0021565710229434166,-0.006353925732944987,0.0014304783523284895,-0.00308864875678881,-0.00491306267110542,-8.698181435759243e-05,-0.004330165137279339,-0.0027064154078531226,-0.002093447209786874,0.0005873548540063025,-0.0014791239964138945,0.00026533839076070553,-0.008274490010348481,-0.004802214619949815,0.004687996356944921,0.0005768374360616888,-0.0029910535084581415,0.0035883070093363487,0.0013788269485336636,0.0005199287708543321,0.0052271693260992095,0.002857887604518117,-0.010559199053610498,-0.01182801709338782,0.007700372477781615,0.0008965113584934122
PP_0028,-0.0041091165267319015,-0.0015035223603337394,0.0010061555949962577,-0.004442654891465334,-0.0007265222862941474,0.0026761659035910413,0.0027206851302838523,0.0026647825809838484,0.00208313403894623,0.0003566310483365552,0.00019175072475650722,-0.003744448361809423,0.0023804688451992185,0.0041222886117752225,-0.005420843840146129,-0.001529377383419076,0.002405404107493259,0.0017766643457030082,0.008806837473328784,-0.0056009942905834555,-0.0048314137211734436,-0.002956753373942628,-0.002161907550173781,0.0005005690933765829,0.008030389932701899,-0.0019692949959387125,0.002526130153217772,-0.0008918200680981465,8.098188283124894e-05,0.0010900145436017797,0.0019939552709360964,0.003375124217157384,0.0007556117349099381,-0.0013029315803437696,0.0018706245339591295,-0.006036756967315774,-0.0022793842111013653,0.0013940635540351618,-0.0012531063231523002,-0.00029140442025000064
PP_0029,-0.002968173305959617,0.004013299671515851,-0.00705966484334871,-5.058516211490505e-05,0.0012047255008875901,0.00392799256214015,0.00257155154467342,0.001477983264188025,0.001081650862577477,-0.005154514611411745,-0.0003137305891028758,0.0031949262803647512,0.006735015455663419,0.0049891089206008455,-0.003106115119547762,-0.005738667810680626,0.00031577890013587687,-0.0015988200555577062,0.001012113708566211,0.0016855391803504832,-0.0004899530081506253,-0.0023369538174262817,-0.001309604528262916,-0.0016849971579258752,0.003211511881615037,0.0013214026490164083,-0.005211159043196174,0.0032240502804770556,0.010836913530289921,-0.004802914537539211,-0.00022500148080886105,-0.006222680455563254,0.0030584921706363665,-0.0009354369622187113,0.002893915718350684,0.0027166564743483106,-0.005273416234856464,0.005053587528225268,0.0026079816239175492,-0.0036276219196398033
PP_0030,-0.0018150080754251452,0.0013494044445972954,-4.3086725874220594e-05,-0.0011799634152854018,-0.003303140045671731,0.004095045682364399,0.00022966729564990896,-0.00023342622793670967,-0.00027234482061676545,0.0006431859219249007,-0.0028317204013406073,-0.0018336894127054832,0.0027938180478159647,0.000893818314838505,-0.0030465423161390595,-0.0047274244378575055,0.0006702692415565164,-0.0013149896919733826,0.001177367984174881,-0.0036498918287735794,0.00033782581067398046,0.0008896613217283461,-0.0017235159658358014,0.002429051431418982,-0.0003145664104434257,-0.0015590098106677231,0.001773469772012095,-0.0003622758698811007,-0.0006826718966618953,-0.00158839800657803,0.0011377827810780399,-0.0027424134756798774,0.002236844309913076,0.0014371176856200862,0.0018959370953165763,0.0030158518564923635,-0.003461584341074813,-0.002101544052578981,0.00324454260634596,-0.004472343792485239
PP_0031,0.003348139048162503,-0.005025134492106218,-0.0027689424743193823,-0.0013475105957408827,0.0020654147314408417,-0.0007562902244095983,-0.0009595905489978574,0.0014164031495673528,0.00017995759396679392,0.0008575369925990961,0.00013186583648383513,-0.0023498996997963154,8.837487510304793e-05,0.00774101321795111,-0.00193890774709634,-0.004566768535308637,0.0030014352236359745,-0.00042807095385558486,0.00553604482434902,-0.0027697096367139346,-0.009431297927854134,-0.0045812887770093885,-0.0020648727145398827,0.00026051384025842147,-0.005225094257202166,0.0038236128990531766,0.0032271222954550665,-0.0015325598407137835,0.005164141027507459,0.00260817087424387,0.00035468618745615205,0.0002483621310900863,0.0024872979420995766,-0.0017301984075396204,-0.0010096125933391775,-0.0004979210211875336,-0.005690250931863895,0.0016310257484884567,-0.0069358505154032656,0.005518732067006623
PP_0033,-0.0026117085622077096,0.0013685659460615778,0.00522898748095484,0.0018408666884019186,-0.0020104724035440117,0.006587512834551443,-0.0010697598466354837,0.002883094249184294,0.00014881037160146846,-0.0028447765880232696,0.004613404499793553,-0.0032399142089599925,0.0009969645776668084,0.0009810035036425721,-0.00019657039227929558,-0.004070829762659268,0.0019882500694501284,0.002788589531134399,0.0028944856619905514,-0.003223638276154485,-0.0022479893438340256,-0.0023359523103590753,-0.0008064561778672964,0.0028941156724868328,-0.002902833977810402,-0.0027706574571333188,0.0006577328210311719,0.0013847032304296443,-0.003141966573988389,0.0015470687946160272,-0.0015376463718529971,-0.00016052431667434435,-0.0019445100848436137,0.000997535941757849,0.0019439061064877913,0.0005559930174170418,-0.0024579866568752336,-0.0006302869646857961,0.001283553516240821,-0.0019499938544255393
PP_0034,-0.005206108245411106,-0.00038760021435342747,0.006470844355797311,-0.004526285315545375,0.0016880509706761863,0.004321023021678331,-0.0012620449908260563,0.0003684310713527084,-0.00037464255714963666,-0.0007519440198737737,0.0038009068032893896,-0.006163850754111444,-0.0012824173608495925,0.0008538194229905828,0.0013666193617382862,-0.003208204585766941,0.0009684974964309784,-0.004881480630756258,0.012992376712174116,-0.0007325048782767777,-0.0018896758596503491,-0.00527687180399372,-0.00043448090026856646,-0.004128487662762058,0.003322126505157815,-0.007379756146552642,-0.006004995273908659,0.01051847841141673,0.0015679451370109244,0.00046836796240654733,-0.0017127994546601542,-0.003712324084697179,-0.003054259280965021,-0.007737910837726842,0.0025434672374129554,-0.0018841085118739497,-0.012944664067812327,-0.0010683729374970272,0.00026134883037522486,-0.002702324703821737
PP_0035,0.01715612500078374,0.005714405008408216,-0.0010682936275329686,-0.010825300535874374,-0.005158446929091739,0.012041451040001655,-0.007340824044904152,-0.011518803764629527,0.013774200963784296,0.01843145551190838,0.0020296259261165855,-0.003196422375383951,-0.00022833569646701487,0.010720045681129237,-0.0029106587121694584,-0.00684059895145588,0.027955838261024945,0.002652911735786452,0.0046300977808201955,0.017821163783510285,-0.016848847925063835,0.005366486668893875,-0.013984699508286036,0.002159435518091153,-0.022033836002378793,0.0016446157257828781,0.002282034643223923,-0.010182318422924327,-0.012173818002397188,0.0010302787569856915,0.007738926569235952,-4.777373608059035e-05,-0.0018602911529348443,0.0058858891987202825,-0.014738748388023888,-0.043853932591523447,-0.012873711682061589,-0.030605683283716715,0.014692231324825927,0.014687627678749982
PP_0036,-0.0008481506255819491,-0.0016373050478064846,-0.0014759775310540487,-0.006998471782374464,-0.0044590749633143505,-0.0017657594128795515,-0.0009307355303625783,-0.0008832870151601906,0.002769287043513688,0.0008629076235399123,-0.00267482054359017,-0.001158844728096409,-0.0015468858646904913,-0.0030476658577261854,-0.0008344102160693543,-0.0010596892666062763,0.0038318297580768722,0.0010272966371300371,-0.0023240501604548393,0.0035840007183561198,-0.001148909761286613,0.0021212378723688137,-6.366856843619285e-05,0.0014587479126286545,-0.005261024555760828,-0.007037603692676763,-0.013134195737351242,0.0023781839901830157,-0.001458409595927997,0.0015802597134086734,-0.0015465585065290075,0.0003929346265147253,-0.0011347834977832592,-0.0012370116877894008,0.00036672818609125984,0.005744454560226441,0.002980282892308425,-0.0027500825808618574,0.0035496295764896966,-0.0029646614582000967
PP_0037,-0.002769374838784961,0.0031097004558087583,0.0029364891822605556,0.0011167896368095107,-0.0027528072306797226,0.002445006178771806,-0.0007592247308973008,0.0030165393220547157,-0.002567396964575126,-0.002348761610131687,0.0035122176390619945,-0.0013338059647563952,-0.0024088296450556672,-0.002340987449188478,-0.005267931193921238,-0.0006825107594677172,-0.0029772295871473846,0.001614308795505203,0.0014779297895037289,0.000360682058102641,-0.001548154584204857,-0.0019970708874479178,-0.0008826696025881358,-0.0005291042039445629,-0.003493892167424111,-0.004814253298811959,1.9446276412512236e-05,0.004455729403769912,-0.0008349356202117819,0.0010544816520546493,-0.0020945833972040276,0.0008380006674022698,0.00015207232590581728,0.00014000411596547187,0.0033090225265993266,0.004780465883114842,0.004875394959321553,0.002101991302240482,0.002462047516183321,-0.00341329105151467
PP_0039,-0.007802532961110707,0.000549373548398359,-0.0028169574313578667,0.00101543798491266,-0.0026336418419293565,0.0015563172845526189,-0.0009538042343650352,0.0019729880799675536,0.000498091135616828,-0.00036183358757410904,0.004455397494045094,0.0014682064571903389,-0.0029001006394661806,0.0004993415377674813,-0.00525323517834638,0.0016839838355015332,-0.0017645486590284055,-0.001393632861809335,0.006221924112635124,0.0007849661874373101,0.0032208224755119878,-0.0022579466741494752,-0.001034706287806541,-0.00037531580044124587,-0.006955742477680802,-0.001403408252121833,0.00837407024868147,0.00022232279008316865,-0.0008220562761939987,-0.0024844391104078215,-0.0050260396878641575,0.0015767114701930834,-0.0014947449036043375,0.004775315915868908,-0.003624004771292528,0.0035042445415118363,1.936406558135681e-05,0.0041398447973460244,0.0006366739349426693,-0.003867607702287912
PP_0040,0.005118627563078618,0.0033802015402388677,0.017610208599342012,0.0022146281445716443,-0.0029802794898389573,0.004912848094502251,-3.598006586148725e-05,0.010029407545448765,0.005190146225755882,0.005468243674354839,-0.012138156048978778,0.008812871904677309,-0.00589322551030496,-0.0005517654721613665,-0.007657182024581999,-0.010089851774711337,-0.004241954051355741,-0.010719787855418425,-0.009619163955824673,-0.012351980493618466,-0.0031708021064181906,-0.004656837118294926,-0.004068868199356337,0.003809315743905585,-0.026461029610004475,-0.019002023275324516,-0.013193947633799616,0.015844415902010026,-0.02053877793086347,-0.007879445815100918,-0.001560171115083861,-0.0030911230816594057,0.0038496789584263435,0.007250144895685929,-0.008097973426599861,-0.008214038835473315,-0.01915841297200571,-0.011722436114213072,0.017302196833190366,-0.003032554271731102
PP_0041,-0.004279077442126626,-0.0006011427022049026,0.002075620279350375,-0.002375846507233343,-0.0006601050132728947,0.002669815614181351,-0.00043775638607545907,0.0032001263474639775,0.005972763319496738,-0.0007297987020894371,0.0019963594764611705,0.0001324931497393868,0.0011293271882535337,-0.0005391732964100123,-0.002077501226864407,-0.004108480314288037,0.000547456193923608,-0.002111531143489654,-0.004051047617170742,-0.0032046199756439325,-0.005597026110859238,-0.000907209299191317,6.015124543174048e-06,-0.0015695115861078246,-0.00790489610417242,0.00023248653731427568,0.0021297994506619773,-0.0011935214813958103,-0.003280718018046157,-0.0023859282622187895,-0.001389979807440299,-6.715110903121004e-05,0.00021854083314124027,0.0023031309564613012,0.00018595536666563169,-0.0023890843147606157,0.000288750454811183,-0.0017670619842733949,-0.0004721381329383839,-0.001294186758573204
PP_0042,-0.005609158831594106,0.009028196319341155,0.001344707656569673,0.0012609973192356638,0.006441422137782676,0.016549352800238826,0.0021241706509896948,0.0004664297710270914,-0.003932847695302288,0.0020977993456446813,0.014314570623093253,-0.007533575852553823,-0.0031178467713450586,-0.0037159439053395336,0.005046281954801238,-0.00809148691665254,0.00047435333371596117,0.00017734439061983852,-0.009608284932536425,-0.00653748429434181,0.0003765128524412333,-0.0038294903196043457,5.7738774843226475e-05,-0.005173829089179647,-0.0006400070418070329,-0.0006252612297707991,-0.008330374073709002,-0.00034305370215378125,-0.00879818668735301,-0.004190989035219175,0.0012883380286450466,0.004482888482991521,0.001319851603718682,0.002190154743868708,-0.008705633056520197,-0.0013380309438645536,0.009884688287577431,-0.0030515056007973827,-0.003269997306544427,0.0012423547230808482
PP_0043,-0.0034420579467608235,0.000313442394342397,0.0025033313184716004,-0.000997516713041669,-1.2678567440866658e-05,0.003552542333761764,-0.0008955958596677571,0.0012097217548278894,0.0014021428248205065,-0.002051324959868123,0.00029749407734574383,-0.003429823986103281,-0.0019183154475286407,-0.000570344625516361,-0.0001919171145273321,-0.0008395883689001097,-0.0011172035967309877,0.00259363861908307,0.000727480245204906,-0.0034012718499563587,-0.00363537452132049,-0.0013487863006636592,0.0007179340135025717,-0.0006283449488498071,-0.00036845012753306656,-0.0026651552805255414,0.001119874862417863,-0.004501950155412223,-0.0006151175146868987,-0.004155110191558513,-0.002083181744141564,-6.703815716333552e-05,0.001121386247300494,-0.002098500039110531,-0.0001435770633094266,0.0013834481312798809,0.0009734799568787939,-0.003208150181584426,0.0009755057178828521,-0.0002781258822698227
PP_0044,0.0021996546293680257,0.0036783868942444264,0.0012610282837829834,0.0006307458790284894,-0.0008665197553450382,0.002171385616244687,0.0025440601931577293,0.0024652685771344904,0.0008141284310140948,-0.004386197445515505,-0.006485641922266782,0.001340690502642024,0.008171877601648945,-0.0049637508458695,-0.0015368744285969474,-0.002016559319896987,-0.0004886324831494001,-0.009971829056237782,0.002355760825800858,-0.0020879964741453384,-0.0025982380040093325,0.0017189848661915564,-0.0027899081497674972,-0.001447199121961533,-0.004240447667517775,-0.0030375136670319942,0.00010378336652324192,0.000869121380132669,-0.002019576642212629,-0.006780223566578357,0.003303664961148221,0.003222348415606201,0.004600341735833607,0.003067506438850091,0.0008081584949229956,-0.005108764866763673,-0.0006881290963083325,0.0065945364478850275,-0.00392341190008308,-0.0055083940407312845
PP_0045,0.0002096700724136828,0.00027852248740417563,-0.0069789754689810945,0.0001612605926916969,0.0008232875702986224,0.0048859050453168885,0.0010049710442011429,0.00247071944614629,0.0014876478584781442,0.0011110092493880077,0.00257156623265839,0.0025846458170179633,0.006158526580305507,0.004962849353552223,-0.0005299336272126303,0.0018187409536517735,0.0071400856328020955,0.004729066029717426,0.00871734151146612,-0.0024945892616503634,-0.004839119025333756,-0.005344015962173195,-0.002093807121730199,0.0020714978552449055,0.003333080821147256,-0.0005864897183856326,-0.006078949321134208,-0.003088499964474069,-0.002615201218076021,0.0026220357863850035,-0.0009996371131554384,-0.004329463716015368,-0.001175254219805085,-0.002676146936458048,-0.004605139176406221,0.0011349767284919154,0.0006537035119044025,0.007577123380749318,0.0034690507258990375,-0.0017623051404147506
PP_0046,-0.0010412870741214396,0.002938913895472064,0.003120087581640794,0.005583359965185465,-0.0025691204688189366,0.0019055102721683597,-0.0032655071345810303,0.001899600659134107,-0.005250552693495689,0.004650130644475492,0.0012512610544735477,-4.9709542273399085e-05,0.00228165999048644,0.0015555911607297759,-0.004650303236050962,0.00035922940806397066,0.004976872651586576,-0.002011427218803979,-0.004883713676220563,0.0056743041681518915,-0.005536086445520289,-0.005799889059969991,-0.005523266955095475,-0.0006128382671158413,0.00332175737963504,-0.00952446806707652,0.014438899883416907,0.007096373147601418,-0.0002019547477892291,-0.0027473773602291617,-0.0034718116975339186,-0.00485027677577318,0.0019369096129106045,-0.005112588791890887,-0.006461542551170515,-0.010284784379316158,-0.005186145197497708,-0.0074952633823729175,0.009809147174281671,-0.0032784252632455687
PP_0047,0.0055553711747598645,0.006565385493274219,-0.004876124433485221,0.003433313846966278,-0.0018761432160328826,-0.0044053078362795975,0.0007519009198786934,0.005376733549784139,0.0015658709659593832,-0.0006402703457483842,0.004523069738921049,-0.0007492486563038961,-0.0021455987508453333,0.007754947188939334,-0.0024604396026118506,-0.005890945444772858,0.0005879967706749162,0.003004760410778953,0.007941415662763702,-0.006517461068091975,-0.007690987252764333,0.0021610798044771396,-0.004703149495639385,0.002095309896089997,0.004401458528452027,-0.0005536957871712357,0.018058090796013657,0.0016558407248899105,0.006368186592512415,-0.002486867163383073,-0.00558460370934991,-0.001755565129713898,0.003815584520116405,0.003792831303187425,0.003933166101757705,-0.009960654144815933,-0.0062156330098698835,0.0021863487045615114,-0.0018192060903976688,-0.002327738463957237
