,S_mean_std,A_mean_std,count,L2_norm
0,0.00112164268553347,0.2883427733415792,99,53.47098698046344
1,0.0023096411599890366,0.5478303769016688,91,36.10406672596406
2,0.0006039791695455452,0.18102698455622465,100,53.66835202345034
3,0.003009568801042459,0.652938553000488,80,34.4227594695063
4,0.0009458145951782793,0.3056692529719751,100,98.09384859738333
5,0.001455405476489606,0.3379686415423521,99,42.86441498090763
6,0.0015737739764552906,0.7557202136312021,97,52.68020113623739
7,0.0025697792114511655,0.7338094126612369,69,46.112677813016205
8,0.0018949797958198711,0.6549242086602802,81,53.523425902142925
9,0.00025716940203243823,0.0696826328152624,100,95.31330563285262
10,0.0014575711368163642,0.4111028150737395,100,44.29357823239821
11,0.0015744596797744501,0.5581264643799728,99,60.82304103453889
12,0.0006674727924825822,0.20761143830405696,100,39.55982148660691
13,0.00029128401841199686,0.08697467133083243,100,33.0016831815917
14,0.001985572873308011,0.545161705646434,80,42.51664355069005
15,0.0017135196404061699,0.6422914502937577,100,62.69802378676594
16,0.00034720948431040874,0.09338589342569104,100,33.38989486196609
17,0.003199317215268888,0.8767625147947976,87,73.12683978832015
18,0.0004900246897600254,0.15479926877908196,100,79.2959228655542
19,0.0009540436196620162,0.24308119716861407,100,62.66051799954854
20,0.0010560444579645145,0.28194763081794544,100,52.16021497733342
21,0.0011880394849188565,0.37203702109593356,100,53.642121927569335
22,0.002796369178440941,0.4469867615616786,97,33.5760230160501
23,0.00186304145200292,1.1767437712784943,100,178.2632958327984
24,0.001171273835159383,0.34590801193907955,100,46.98082066276813
25,0.0011295605344370688,0.3851395205755758,100,95.49914806555154
26,0.0017624268707715778,0.43786399985380703,100,37.28456440891503
27,0.00041522658253943703,0.11880267343739147,100,41.680956758821566
28,0.00023933376368259098,0.08039395120746629,100,53.98117515293196
29,0.0006189446822643471,0.21696541565436558,100,39.34345463838948
30,0.0005788756193287771,0.24709729043850137,100,227.08220484471056
31,0.0009145922471369525,0.27228642757826194,100,45.37656929534721
32,0.003350427941336989,0.5138703537345289,85,32.806357685910626
33,0.0009803369792391065,0.2282869587023859,100,39.45722942807348
34,0.0026962826937596,0.9118160755816483,90,60.614211203873076
35,0.0005073945496128084,0.16837969856675486,100,38.93186072708916
36,0.002117324609791854,0.5918323699580735,99,37.08142836316938
37,0.0013756274675357592,0.9075197630335942,99,338.4668286519779
38,0.002253394690889515,0.6936377618444886,88,77.98310141263441
39,0.0012461230988172235,0.40403441694642256,100,83.48669638265446
40,0.0011250650565040774,0.29711259048541433,100,48.07219732291151
41,0.0011864168933999589,0.321562531199849,100,57.2701556985699
42,0.0007246381707966078,0.6338675940586208,100,127.5054298563292
43,0.0010189400678121143,0.30473030947036084,100,71.02808005960559
44,0.0004529917666895842,0.15126894284102735,100,51.77076061260472
45,0.0006450581806986573,0.16384774400380242,100,52.780523820650934
46,0.002190818206290018,0.5600603787997723,95,43.78823807648592
47,0.001301173662163374,0.343284835292791,99,44.22334919845869
48,0.0007758990692922587,0.23208131402482415,100,60.22964602883478
49,0.0019869986997999105,0.4449121889400588,100,41.16515746651188
50,0.0007886574934234232,0.20722814917143384,100,37.32314181862518
51,0.0018665988547027482,0.4963886455650916,80,56.58322198390338
52,0.0029694980010746904,0.8506935398418273,82,104.21367141747797
53,0.0011165637994382943,0.28037415251948267,100,40.448263900934066
54,0.0035446221071662527,0.7094589733249741,89,39.964624581324586
55,0.001531371784077436,0.9839208676534889,51,97.41379379188355
