,S_mean_std,A_mean_std,count,L2_norm
0,0.002245214587947861,0.38532810457486555,100,83.01918634534134
1,0.0005326207892030465,0.08457907045402757,100,36.56718200752768
2,0.0003245284513351768,0.06001728365961672,100,104.9392472100396
3,0.0025985890481616024,0.38779214172250187,84,40.88403096911882
4,0.0024390915095999412,0.440736147756899,100,26.66737735985417
5,0.001904735630768704,0.510088428760503,100,173.17448556634142
6,0.0017521789622290886,0.31442677468134517,99,80.04467302526622
7,0.003195293935569193,0.6062527819332326,100,48.6294471800478
8,0.003543456931919939,0.5793944925796431,100,33.708529705162675
9,0.0009132973627805403,0.1849068192046033,100,38.034085355988324
10,0.0010649150885942349,0.35328929935812,97,31.870797953319965
11,0.0021405392543134105,0.3554278558154803,100,39.71741241508963
12,0.0011665763410940453,0.18006774981082688,100,42.01562536301245
13,0.0007163068096285248,0.1630015709394919,100,70.47071702343527
14,0.0015243326115909703,0.255811619479456,100,25.74827879799293
15,0.0015433708736468479,0.26324689823816977,100,38.19205130011911
16,0.002687727037487703,0.5449228440700679,93,41.26650873888848
17,0.0006822317594555023,0.0957904690538776,100,47.394249873951985
18,0.002701837198400776,0.5081561330194893,98,51.72744233756609
19,0.0012245852149335569,0.26013681031651165,100,26.8445113425685
20,0.0034469676841640934,0.7136277277635161,95,26.908635632479566
21,0.0008223445789245049,0.1698258939187552,100,137.8126822528876
22,0.001380150736431222,0.33557743136860535,100,121.31828316394108
23,0.0029887502190914803,0.5045277632332087,88,34.73964974197081
24,0.0030724390160061007,0.5061382719199238,100,52.01924000458188
25,0.0031692187895491163,0.48128173967091104,91,45.22147482047854
26,0.0015560497400921153,0.41130831484345426,100,65.34907495801262
27,0.0015323409307557276,0.2544371850779622,100,37.468690029618756
28,0.003754002899510183,0.5947139952031039,85,24.454326620772942
29,0.00389830348710909,0.4796822237270043,95,27.29083770482807
30,0.0012894488147840492,0.19968563037525977,100,31.26946209969997
31,0.0020514383007075093,0.3678933951080974,100,173.1916421272891
32,0.0024627399147146324,0.4199579325518381,99,27.199903309264066
33,0.000907541648759326,0.23974124687423762,100,101.44484998646577
34,0.0016684740135858428,0.31466338192388604,100,66.1369031650727
35,0.003273523882654578,0.5579284315812512,91,58.85605160962118
36,0.0018702418987594747,0.3016647338377744,100,56.76425939920869
37,0.002495278415655815,0.5260767905305432,100,31.968941749940143
38,0.001228214743330238,0.17656550885742422,97,92.6954303394883
39,0.0019832432438304307,0.32722498265575256,100,43.135493732238345
40,0.001207825855606979,0.18104738226951086,100,51.206208902701455
41,0.001646801082429439,0.29457131172542966,99,54.7860105039978
42,0.0007009013745424235,0.11718158563155714,100,91.66966363239094
43,0.001326354053099243,0.30672950934002224,100,63.09517021011452
44,0.001300540506798307,0.20181537286250847,100,37.5110016158558
45,0.0013316649027544408,0.23585382673158192,100,25.876114666263586
46,0.00038732441697448156,0.0743105197083134,100,130.5030194369462
47,0.0014140800831904156,0.18495020166307838,100,50.476875333456626
48,0.003700897682940739,0.7842357846662257,90,51.52146868137849
49,0.0013705702838087321,0.1869947465168326,100,26.38122608196698
50,0.0016280006775833684,0.2520258007393375,99,35.930881952426155
51,0.000871524925213875,0.14399569404836085,100,33.51070245033971
52,0.0007257796990923551,0.11109518281665397,100,46.96226718846862
53,0.0027107085087374545,0.6849104254763968,100,177.26678463954278
54,0.002672577962685431,0.38324700407573326,92,31.829333077374937
55,0.0013092031606000095,0.2735883149464103,100,132.70442500819564
56,0.0019386418148519807,0.3458154969389395,97,35.06774124834849
57,0.002735102663586807,0.4070220410058744,100,21.9348520118495
58,0.0016803435067499317,0.24803506726577296,100,48.97951445618531
59,0.0014398190470840725,0.23216289289177153,100,37.099860120905625
60,0.003609133984832774,0.40635425458108837,98,30.357752570402074
61,0.0010335068032708665,0.16526356934264294,100,57.46583940856204
62,0.0025432905194149153,0.4406113100756249,100,31.311302598375818
63,0.0011895278496656199,0.1938519020188713,100,68.83929328879526
64,0.0018564752323538517,0.30479474571894893,100,41.855284004962385
65,0.00061506053082826,0.11002779955170214,100,31.570949862361985
66,0.0022760464939544497,0.4558404389361062,100,100.86147505705351
67,0.003462890949314538,0.6473525255546598,93,41.247654306340905
68,0.0010888143269027755,0.2000225900678325,100,76.0093681293228
69,0.0016352434080006248,0.2670885865258312,100,42.75629693323305
70,0.0019639045753557104,0.29592297987129385,100,37.6382611325786
71,0.0011989218592005921,0.19974492409139413,100,43.18899358476944
72,0.0019928971158785147,0.28762356526812094,99,60.91862687052377
73,0.0021257560270440535,0.31393350214531435,100,29.1692207506458
74,0.003057673811915329,0.4344768430471168,90,36.53565300536499
75,0.00326728763015973,0.4234755586441826,100,30.288398712020246
76,0.002968356024144845,0.600113411473256,100,29.226756579439137
77,0.003688797811428697,0.5765414553619996,64,24.781523501955906
78,0.0033892974347428427,0.7681195465486964,87,27.906998110475893
79,0.003752631374881097,0.5087704524566989,67,32.7956477022318
80,0.003665660167592247,0.5817691478416265,70,27.521153465678655
81,0.0036935621797293088,0.5224070701283918,98,33.38490896024818
82,0.003630499326773988,0.46979716430184026,56,24.00875444798181
83,0.004121238226767051,0.4783026743667116,91,26.811823889406625
84,0.0034819909336531833,0.9025350428234586,83,52.629973914912746
85,0.0035584270256723387,0.7525101165873229,56,68.42288384841639
86,0.0036789346293933786,0.592436574452874,68,48.92649485235447
87,0.0038836219334458487,0.46720165304804107,65,27.914280870649804
88,0.003463119150795005,0.5309183187233757,55,47.33751072366769
